T_UPDATE;FLIGHT_ID;SFPL_ID;CALLSIGN;REGISTRATION;OPERATOR;TYPE_OF_TRANSPONDER;SSR;FLIGHT_RULES;FLIGHT_TYPE;T0;ICAO_ACTYPE;WTC;ADEP;DEST;TAS;RFL;NFL;XFL;CFMU_DELAY;CONTROL;STATUS;FPOS_TRACK_ID
22-7-2020 08:35:13;21012285;545;CSN452;B20EM;CSN;L;106;I;OUTBOUND;22-7-2020 04:12:33;B77L;H;EHAM;ZSPD;493;290;;250;0;LOCKED;OBSERVED,CONTROLLED;0
22-7-2020 08:35:12;21012286;546;KLM21E;PHBXL;KLM;L;512;I;OUTBOUND;22-7-2020 04:15:00;B738;M;EHAM;LHBP;447;370;;250;0;LOCKED;OBSERVED,CONTROLLED;0
22-7-2020 08:20:15;21012287;547;WZZ20PL;HALWR;WZZ;L;512;I;REGIONAL;22-7-2020 04:15:00;A320;M;EHEH;LHBP;373;230;;160;0;;OBSERVED,CONTROLLED;0
22-7-2020 08:20:11;21012288;548;KLM1711;PHBXE;KLM;L;1097;I;OUTBOUND;22-7-2020 04:15:00;B738;M;EHAM;LPPR;450;390;;260;0;LOCKED;OBSERVED,CONTROLLED;0
22-7-2020 19:35:17;21012289;549;HNL46A;PHEUF;HNL;E;;I;REGIONAL;22-7-2020 04:15:00;A139;L;ZZZZ;EHKD;140;30;;;0;;CONTROLLED;0
22-7-2020 08:20:12;21012290;550;KLM49G;PHEZE;KLM;H;1102;I;OUTBOUND;22-7-2020 04:15:00;E190;M;EHAM;LEBB;449;390;;260;0;LOCKED;OBSERVED,CONTROLLED;0
22-7-2020 08:20:13;21012291;551;KLM49M;PHBXG;KLM;L;1116;I;OUTBOUND;22-7-2020 04:15:00;B738;M;EHAM;LEAL;450;390;;260;0;LOCKED;OBSERVED,CONTROLLED;0
22-7-2020 08:35:13;21012292;552;KLM37P;PHBXV;KLM;L;512;I;OUTBOUND;22-7-2020 04:15:00;B738;M;EHAM;LFPG;438;290;;260;0;LOCKED;OBSERVED,CONTROLLED;0
22-7-2020 11:05:16;21012293;553;PHFCH;;;S;;V;REGIONAL;22-7-2020 04:15:00;TAMP;L;EHLE;EHTE;101;0;;;0;;CONTROLLED;0
22-7-2020 08:35:13;21012294;554;KLM81K;PHBCA;KLM;L;512;I;OUTBOUND;22-7-2020 04:15:00;B738;M;EHAM;LIRF;447;370;;250;0;LOCKED;OBSERVED,CONTROLLED;0
22-7-2020 07:20:10;21012295;555;KLM7928;PHKFA;KLM;S;1643;I;REGIONAL;22-7-2020 04:17:56;DA42;L;EHGG;EDDW;140;70;;60;0;;OBSERVED,CONTROLLED;0
22-7-2020 08:35:13;21012296;556;KLM644;PHBQO;KLM;L;3242;I;INBOUND;22-7-2020 04:19:06;B772;H;KJFK;EHAM;485;410;250;;0;;OBSERVED,CONTROLLED;0
22-7-2020 08:50:12;21012297;557;KLM1613;PHBXS;KLM;L;96;I;OUTBOUND;22-7-2020 04:20:00;B739;M;EHAM;LTFM;443;370;;250;0;LOCKED;OBSERVED,CONTROLLED;0
22-7-2020 08:35:13;21012298;558;KLM71F;PHBGA;KLM;L;1090;I;OUTBOUND;22-7-2020 04:20:00;B738;M;EHAM;LPPT;450;390;;260;0;LOCKED;OBSERVED,CONTROLLED;0
22-7-2020 08:35:13;21012299;559;KLM83J;PHEZI;KLM;H;512;I;OUTBOUND;22-7-2020 04:20:00;E190;M;EHAM;LIRQ;451;390;;250;0;LOCKED;OBSERVED,CONTROLLED;0
22-7-2020 09:05:15;21012300;560;KLM35F;PHBCG;KLM;L;1661;I;OUTBOUND;22-7-2020 04:20:00;B738;M;EHAM;LGAV;447;370;;250;0;LOCKED;OBSERVED,CONTROLLED;0
22-7-2020 08:35:13;21012301;561;KLM705;PHBHN;KLM;L;1108;I;OUTBOUND;22-7-2020 04:20:00;B789;H;EHAM;SBGL;480;370;;260;0;LOCKED;OBSERVED,CONTROLLED;0
22-7-2020 08:50:12;21012302;562;KLM19K;PHBGT;KLM;L;1653;I;OUTBOUND;22-7-2020 04:20:00;B737;M;EHAM;ESSA;454;410;;250;0;LOCKED;OBSERVED,CONTROLLED;0
22-7-2020 10:05:13;21012303;563;HNL05A;PHEUJ;HNL;E;2245;I;REGIONAL;22-7-2020 04:20:00;A139;L;EHLL;EHKD;140;30;;;0;;OBSERVED,CONTROLLED;0
22-7-2020 06:35:11;21012304;564;BBX15A;OYHML;BBX;S;2253;I;REGIONAL;22-7-2020 04:21:58;A139;L;EHKD;EHPB;140;20;;;0;;OBSERVED,CONTROLLED;0
22-7-2020 08:35:12;21012305;565;EWG8JM;DAGWD;EWG;E;1211;I;TRANSIT;22-7-2020 04:24:01;A319;M;EGLL;EDDL;441;370;260;170;0;;OBSERVED,CONTROLLED;0
22-7-2020 10:50:14;21012306;566;DEICS;;;S;;V;TRANSIT;22-7-2020 04:25:01;C206;L;EDLD;EDWR;125;0;;;0;;CONTROLLED;0
22-7-2020 08:35:15;21012307;567;KLM99Y;PHEZS;KLM;H;512;I;OUTBOUND;22-7-2020 04:25:01;E190;M;EHAM;LFBO;449;390;;260;0;LOCKED;OBSERVED,CONTROLLED;0
22-7-2020 08:35:14;21012308;568;CSA617;OKREQ;CSA;H;512;I;OUTBOUND;22-7-2020 04:25:01;A319;M;EHAM;LKPR;455;390;;250;0;LOCKED;OBSERVED,CONTROLLED;0
22-7-2020 08:20:15;21012309;569;KLM65H;PHBXB;KLM;L;1119;I;OUTBOUND;22-7-2020 04:25:01;B738;M;EHAM;LEBL;450;390;;260;0;LOCKED;OBSERVED,CONTROLLED;0
22-7-2020 08:35:13;21012310;570;WZZ99;HALWK;WZZ;L;124;I;REGIONAL;22-7-2020 04:25:01;A320;M;EHEH;EPKT;370;230;;160;0;;OBSERVED,CONTROLLED;0
22-7-2020 11:50:13;21012311;571;PHECE;;;S;;V;REGIONAL;22-7-2020 04:30:01;EC20;L;EHHA;EHSE;100;0;;;0;;CONTROLLED;0
22-7-2020 09:35:13;21012312;572;PHTRC;;;S;;V;REGIONAL;22-7-2020 04:30:01;GABR;L;EHLE;EHLE;140;0;;;0;;CONTROLLED;0
22-7-2020 08:50:11;21012313;573;KLM1651;PHBXU;KLM;L;1659;I;OUTBOUND;22-7-2020 04:30:01;B738;M;EHAM;LIPZ;450;390;;250;0;LOCKED;OBSERVED,CONTROLLED;0
22-7-2020 08:35:13;21012314;574;PHMIS;;;S;257;I;REGIONAL;22-7-2020 04:30:01;TOBA;L;EHLE;EHGG;105;30;;;0;;CANCELLED,CONTROLLED;0
22-7-2020 08:35:13;21012315;575;KLM33Z;PHEXY;KLM;L;3813;I;OUTBOUND;22-7-2020 04:30:01;E190;M;EHAM;EIDW;451;400;;240;0;LOCKED;OBSERVED,CONTROLLED;0
22-7-2020 08:35:13;21012316;576;NATO01;LXN90TBN;;L;1350;I;TRANSIT;22-7-2020 04:30:01;E3TF;H;ETNG;XTNG;420;310;;;0;;OBSERVED,CONTROLLED;0
22-7-2020 08:35:15;21012317;577;KLM1253;PHBCL;KLM;L;512;I;OUTBOUND;22-7-2020 04:30:01;B738;M;EHAM;LFMN;448;370;;250;0;LOCKED;OBSERVED,CONTROLLED;0
22-7-2020 08:50:11;21012318;578;KLM29U;PHBCH;KLM;L;1634;I;OUTBOUND;22-7-2020 04:30:01;B738;M;EHAM;ENGM;453;390;;250;0;LOCKED;OBSERVED,CONTROLLED;0
22-7-2020 08:50:12;21012319;579;KLM23W;PHBXC;KLM;L;512;I;OUTBOUND;22-7-2020 04:30:01;B738;M;EHAM;LIMC;446;370;;250;0;LOCKED;OBSERVED,CONTROLLED;0
22-7-2020 11:05:14;21012320;580;PHTWK;;;S;;V;REGIONAL;22-7-2020 04:30:01;C172;L;EHTW;EDXH;104;0;;;0;;;0
22-7-2020 08:50:12;21012321;581;KLM1993;PHEXL;KLM;L;512;I;OUTBOUND;22-7-2020 04:30:01;E75L;M;EHAM;EPKK;410;350;;250;0;LOCKED;OBSERVED,CONTROLLED;0
22-7-2020 08:50:11;21012322;582;KLM1385;PHBCB;KLM;L;110;I;OUTBOUND;22-7-2020 04:30:01;B738;M;EHAM;UKBB;446;370;;250;0;LOCKED;OBSERVED,CONTROLLED;0
22-7-2020 08:35:15;21012323;583;SVA933;TCACG;SVA;L;512;I;INBOUND;22-7-2020 04:33:00;B744;H;OEJN;EHAM;507;340;260;;0;;OBSERVED,CONTROLLED;0
22-7-2020 09:20:11;21012324;584;BBX15A;OYHML;BBX;S;2253;I;REGIONAL;22-7-2020 04:36:57;A139;L;EHMF;EHKD;140;30;;;0;;OBSERVED,CONTROLLED;0
22-7-2020 08:20:14;21012325;585;THY6585;TCJCI;THY;L;1709;I;REGIONAL;22-7-2020 04:37:00;A332;H;LTFM;EHBK;476;380;70;;0;;OBSERVED,CONTROLLED;0
22-7-2020 08:50:14;21012326;586;KLM1495;PHBXY;KLM;L;1095;I;OUTBOUND;22-7-2020 04:40:00;B738;M;EHAM;LEIB;448;370;;260;0;LOCKED;OBSERVED,CONTROLLED;0
22-7-2020 08:50:13;21012327;587;AFR124M;FGUGD;AFR;H;512;I;OUTBOUND;22-7-2020 04:40:00;A318;M;EHAM;LFPG;419;350;;260;0;LOCKED;OBSERVED,CONTROLLED;0
22-7-2020 08:50:13;21012328;588;CTN5NL;9ACTH;CTN;L;512;I;INBOUND;22-7-2020 04:40:00;A319;M;LDZA;EHAM;466;380;260;;0;;OBSERVED,CONTROLLED;0
22-7-2020 08:50:11;21012329;589;KLM1645;PHEZZ;KLM;H;512;I;OUTBOUND;22-7-2020 04:40:00;E190;M;EHAM;LIRQ;450;390;;250;0;LOCKED;OBSERVED,CONTROLLED;0
22-7-2020 08:35:15;21012330;590;KLM51Y;PHBXK;KLM;L;512;I;OUTBOUND;22-7-2020 04:40:00;B738;M;EHAM;LSGG;446;370;;230;0;LOCKED;OBSERVED,CONTROLLED;0
22-7-2020 08:50:12;21012331;591;KLM1049;PHEXX;KLM;L;3812;I;OUTBOUND;22-7-2020 04:40:00;E75L;M;EHAM;EGGD;382;280;;240;0;LOCKED;OBSERVED,CONTROLLED;0
22-7-2020 08:50:13;21012332;592;KLM85A;PHBGW;KLM;L;512;I;OUTBOUND;22-7-2020 04:40:00;B737;M;EHAM;EPWA;444;390;;250;0;LOCKED;OBSERVED,CONTROLLED;0
22-7-2020 08:35:14;21012333;593;KLM61A;PHEXW;KLM;L;512;I;OUTBOUND;22-7-2020 04:40:00;E75L;M;EHAM;EBBR;325;150;;150;0;LOCKED;OBSERVED,CONTROLLED;0
22-7-2020 09:05:17;21012334;594;KLM91J;PHEXD;KLM;H;1652;I;OUTBOUND;22-7-2020 04:40:00;E190;M;EHAM;EDDS;403;310;;250;0;LOCKED;OBSERVED,CONTROLLED;0
22-7-2020 08:50:12;21012335;595;PHNIS;;;S;;V;REGIONAL;22-7-2020 04:40:00;TAMP;L;EHLE;EHLE;95;0;;;0;;CONTROLLED;0
22-7-2020 08:50:13;21012336;596;KLM1315;PHBXI;KLM;L;512;I;OUTBOUND;22-7-2020 04:40:00;B738;M;EHAM;LFBD;451;390;;260;0;LOCKED;OBSERVED,CONTROLLED;0
22-7-2020 08:50:13;21012337;597;KLM57C;PHHSD;KLM;L;512;I;OUTBOUND;22-7-2020 04:40:00;B738;M;EHAM;LSZH;446;370;;250;0;LOCKED;OBSERVED,CONTROLLED;0
22-7-2020 08:50:14;21012338;598;BAW430;GZBKR;BAW;L;3294;I;INBOUND;22-7-2020 04:41:00;B789;H;EGLL;EHAM;487;270;230;;0;;OBSERVED,CONTROLLED;0
22-7-2020 08:35:15;21012339;599;BEL1ZT;OOSSW;BEL;H;3682;I;TRANSIT;22-7-2020 04:41:00;A319;M;EBBR;EKCH;453;390;140;250;0;;OBSERVED,CONTROLLED;0
22-7-2020 08:20:14;21012340;600;DILUI;DILUI;;L;512;I;REGIONAL;22-7-2020 04:41:00;C25A;L;LSGG;EHRD;391;430;160;;0;;OBSERVED,CONTROLLED;0
22-7-2020 08:50:14;21012341;601;PHUSH;;;S;;V;REGIONAL;22-7-2020 04:45:01;DV20;L;EHLE;EHLE;105;0;;;0;;CONTROLLED;0
22-7-2020 08:50:14;21012342;602;PHMLR;;;S;;V;REGIONAL;22-7-2020 04:45:01;TOBA;L;EHGG;EHLE;100;0;;;0;;CONTROLLED;0
22-7-2020 09:05:15;21012343;603;KLM47E;PHBGR;KLM;L;1624;I;OUTBOUND;22-7-2020 04:45:01;B737;M;EHAM;ESGG;455;410;;250;0;LOCKED;OBSERVED,CONTROLLED;0
22-7-2020 08:50:12;21012344;604;KLM51Z;PHEXB;KLM;H;1662;I;OUTBOUND;22-7-2020 04:45:01;E190;M;EHAM;ENBR;451;390;;240;0;LOCKED;OBSERVED,CONTROLLED;0
22-7-2020 10:05:14;21012345;605;NHZ02A;GNHVP;NHZ;S;2242;I;REGIONAL;22-7-2020 04:45:01;A139;L;EHKV;EHKD;140;30;;;0;;OBSERVED,CONTROLLED;0
22-7-2020 09:20:12;21012346;606;KLM11B;PHBXH;KLM;L;116;I;OUTBOUND;22-7-2020 04:45:01;B738;M;EHAM;EKCH;442;350;;250;0;LOCKED;OBSERVED,CONTROLLED;0
22-7-2020 07:05:13;21012347;607;FYG36X;PHAJX;FYG;L;;I;OUTBOUND;22-7-2020 04:45:01;FA7X;M;EHAM;LEIB;490;410;;;0;;CANCELLED;0
22-7-2020 05:50:13;21012348;608;PHMLQ;;;S;;V;REGIONAL;22-7-2020 04:45:01;TOBA;L;EHGG;EHLE;100;0;;;0;;CANCELLED;0
22-7-2020 09:05:15;21012349;609;EZY2157;GUZHJ;EZY;L;3247;I;INBOUND;22-7-2020 04:46:01;A20N;M;EGGW;EHAM;460;230;230;;0;;OBSERVED,CONTROLLED;0
22-7-2020 08:35:12;21012350;610;KLM1037;PHBGB;KLM;L;1109;I;OUTBOUND;22-7-2020 04:48:03;B738;M;EHAM;LEMG;448;370;;260;0;LOCKED;OBSERVED,CONTROLLED;0
22-7-2020 08:35:16;21012351;611;KLM661;PHBHF;KLM;L;1106;I;OUTBOUND;22-7-2020 04:50:01;B789;H;EHAM;KIAH;480;380;;240;0;LOCKED;OBSERVED,CONTROLLED;0
22-7-2020 08:50:12;21012352;612;KLM65B;PHEXK;KLM;L;1628;I;OUTBOUND;22-7-2020 04:50:01;E75L;M;EHAM;ELLX;346;230;;230;0;LOCKED;OBSERVED,CONTROLLED;0
22-7-2020 09:05:15;21012353;613;AFR180T;FHBNC;AFR;H;512;I;OUTBOUND;22-7-2020 04:50:01;A320;M;EHAM;LFML;433;350;;260;0;LOCKED;OBSERVED,CONTROLLED;0
22-7-2020 08:50:14;21012354;614;KLM47W;PHEZM;KLM;H;3255;I;OUTBOUND;22-7-2020 04:50:01;E190;M;EHAM;EGNT;421;320;;240;0;LOCKED;OBSERVED,CONTROLLED;0
22-7-2020 20:05:15;21012355;615;OOLVC;;;E;;V;TRANSIT;22-7-2020 04:51:01;C152;L;EBZW;EBZW;92;0;;;0;;;0
22-7-2020 08:20:14;21012356;616;KLM73D;PHBGP;KLM;L;1093;I;OUTBOUND;22-7-2020 04:51:45;B737;M;EHAM;LEMD;447;390;;260;0;LOCKED;OBSERVED,CONTROLLED;0
22-7-2020 06:05:12;21012357;617;TRA5766;PHXRB;TRA;L;;I;INBOUND;22-7-2020 04:53:01;B737;M;LEGE;EHAM;440;400;;;0;;CANCELLED;0
22-7-2020 08:50:12;21012358;618;WZZ3769;HALYU;WZZ;L;1655;I;REGIONAL;22-7-2020 04:55:00;A320;M;EHEH;LWSK;370;230;;160;0;;OBSERVED,CONTROLLED;0
22-7-2020 09:05:17;21012359;619;EZY74TU;GEZPB;EZY;L;3254;I;OUTBOUND;22-7-2020 04:55:00;A320;M;EHAM;EGGD;407;280;;240;0;LOCKED;OBSERVED,CONTROLLED;0
22-7-2020 08:35:16;21012360;620;WZZ13;HALWJ;WZZ;L;112;I;REGIONAL;22-7-2020 04:55:00;A320;M;EHEH;LYBE;361;230;;160;0;;OBSERVED,CONTROLLED;0
22-7-2020 09:05:18;21012361;621;KLM1765;PHEXG;KLM;L;512;I;OUTBOUND;22-7-2020 04:55:00;E75L;M;EHAM;EDDF;365;270;;250;0;LOCKED;OBSERVED,CONTROLLED;0
22-7-2020 08:50:11;21012362;622;RYR256R;EIEBA;RYR;S;512;I;REGIONAL;22-7-2020 04:56:00;B738;M;LPFR;EHEH;442;340;160;;0;;OBSERVED,CONTROLLED;0
22-7-2020 08:35:15;21012363;623;RYR5UK;9HQEN;RYR;S;3042;I;REGIONAL;22-7-2020 04:58:00;B738;M;LICC;EHEH;404;300;110;;0;;OBSERVED,CONTROLLED;0
22-7-2020 11:35:14;21012364;624;PHFLP;;;S;;V;REGIONAL;22-7-2020 05:00:00;DV20;L;EHLE;EHTX;100;0;;;0;;CONTROLLED;0
22-7-2020 20:20:13;21012365;625;PHFST;;;S;3329;V;REGIONAL;22-7-2020 05:00:00;C208;L;EHTE;EHTE;115;130;;;0;;OBSERVED,CONTROLLED;0
22-7-2020 09:20:12;21012366;626;KLM89C;PHBGL;KLM;L;512;I;OUTBOUND;22-7-2020 05:00:00;B737;M;EHAM;EDDM;445;390;;250;0;LOCKED;OBSERVED,CONTROLLED;0
22-7-2020 09:05:15;21012367;627;RYR8NC;EIEKS;RYR;S;3811;I;OUTBOUND;22-7-2020 05:00:00;B738;M;EHAM;EIDW;442;380;;240;0;LOCKED;OBSERVED,CONTROLLED;0
22-7-2020 20:20:13;21012368;628;PHSWP;;;S;;V;REGIONAL;22-7-2020 05:00:00;C208;L;EHTE;EHTE;115;130;;;0;;;0
22-7-2020 10:35:14;21012369;629;PHBVL;;;S;;V;REGIONAL;22-7-2020 05:00:00;C172;L;EHRD;EHMZ;100;0;;;0;;CONTROLLED;0
22-7-2020 09:05:16;21012370;630;KLM1631;PHEXT;KLM;L;512;I;OUTBOUND;22-7-2020 05:00:00;E75L;M;EHAM;LIMC;408;370;;250;0;LOCKED;OBSERVED,CONTROLLED;0
22-7-2020 07:50:14;21012371;631;OOACO;OOACO;;L;512;I;OUTBOUND;22-7-2020 05:00:00;C510;L;EHAM;LSGG;332;350;;;0;;CANCELLED,CONTROLLED;0
22-7-2020 08:50:11;21012372;632;PHSPZ;;;S;;V;REGIONAL;22-7-2020 05:00:00;DR40;L;EHMZ;EHRD;105;0;;;0;;CONTROLLED;0
22-7-2020 08:50:11;21012373;633;PHHWM;PHHWM;;S;1656;I;REGIONAL;22-7-2020 05:00:00;CL60;M;EHEH;LIRP;474;350;;100;0;;OBSERVED,CONTROLLED;0
22-7-2020 09:35:11;21012374;634;PHVFC;;;S;;V;REGIONAL;22-7-2020 05:00:00;P28A;L;EHLE;EHLE;100;0;;;0;;CONTROLLED;0
22-7-2020 09:05:17;21012375;635;T7FLY;;;S;;V;REGIONAL;22-7-2020 05:00:00;S22T;L;LIDF;EHGG;180;0;;;0;;CONTROLLED;0
22-7-2020 09:20:13;21012376;636;BTI79E;YLAAO;BTI;S;1646;I;OUTBOUND;22-7-2020 05:00:00;BCS3;M;EHAM;EETN;449;390;;250;0;LOCKED;OBSERVED,CONTROLLED;0
22-7-2020 11:35:14;21012377;637;PHRAB;;;S;;V;REGIONAL;22-7-2020 05:00:00;DA40;L;EHLE;EHMZ;110;0;;;0;;CONTROLLED;0
22-7-2020 09:05:18;21012378;638;AUA372G;OELWO;AUA;L;512;I;OUTBOUND;22-7-2020 05:00:00;E195;M;EHAM;LOWW;451;370;;250;0;LOCKED;OBSERVED,CONTROLLED;0
22-7-2020 09:05:18;21012379;639;KLM55K;PHEXP;KLM;L;1639;I;OUTBOUND;22-7-2020 05:00:00;E75L;M;EHAM;EDDN;411;370;;250;0;LOCKED;OBSERVED,CONTROLLED;0
22-7-2020 09:20:12;21012380;640;KLM1945;PHBXW;KLM;L;512;I;OUTBOUND;22-7-2020 05:00:00;B738;M;EHAM;LDSP;449;390;;250;0;LOCKED;OBSERVED,CONTROLLED;0
22-7-2020 09:05:18;21012381;641;KLM9867;PHBGF;KLM;L;3248;I;OUTBOUND;22-7-2020 05:00:00;B737;M;EHAM;EGSH;379;200;;200;0;LOCKED;OBSERVED,CONTROLLED;0
22-7-2020 10:20:16;21012382;642;PHVTA;;;S;;V;REGIONAL;22-7-2020 05:02:20;CRUZ;L;EHTE;EDLT;93;0;;;0;;;0
22-7-2020 08:50:13;21012383;643;KLM775;PHAOD;KLM;L;3244;I;INBOUND;22-7-2020 05:03:00;A332;H;TNCA;EHAM;470;410;230;;0;;OBSERVED,CONTROLLED;0
22-7-2020 09:05:17;21012384;644;KLM95A;PHBGK;KLM;L;512;I;OUTBOUND;22-7-2020 05:05:01;B737;M;EHAM;LFLL;452;410;;260;0;LOCKED;OBSERVED,CONTROLLED;0
22-7-2020 09:20:13;21012385;645;DLH3A;DAINA;DLH;H;512;I;OUTBOUND;22-7-2020 05:05:01;A20N;M;EHAM;EDDF;413;350;;250;0;LOCKED;OBSERVED,CONTROLLED;0
22-7-2020 09:05:17;21012386;646;KLM41R;PHBCD;KLM;L;3253;I;OUTBOUND;22-7-2020 05:05:01;B738;M;EHAM;EGCC;447;320;;240;0;LOCKED;OBSERVED,CONTROLLED;0
22-7-2020 07:20:11;21012387;647;CND315;PHCDH;CND;L;;I;REGIONAL;22-7-2020 05:05:01;B738;M;EHBK;LGRP;349;170;;;0;;CANCELLED;0
22-7-2020 08:50:13;21012388;648;NJE942R;CSGLZ;NJE;L;;I;INBOUND;22-7-2020 05:06:01;GL5T;M;LZIB;EHAM;495;410;;;0;;CANCELLED;0
22-7-2020 09:20:12;21012389;649;AZA120;EIIMR;AZA;L;512;I;INBOUND;22-7-2020 05:07:01;A319;M;LIMC;EHAM;406;340;260;;0;;OBSERVED,CONTROLLED;0
22-7-2020 09:05:17;21012390;650;KLM1541;PHEXS;KLM;L;3805;I;OUTBOUND;22-7-2020 05:10:01;E75L;M;EHAM;EGNM;398;320;;240;0;LOCKED;OBSERVED,CONTROLLED;0
22-7-2020 09:20:13;21012391;651;KLM77H;PHEZN;KLM;H;512;I;OUTBOUND;22-7-2020 05:10:01;E190;M;EHAM;LFSB;451;390;;250;0;LOCKED;OBSERVED,CONTROLLED;0
22-7-2020 06:05:12;21012392;652;N888EF;;;S;1626;I;REGIONAL;22-7-2020 05:10:17;P46T;L;ZZZZ;EHBK;200;240;70;;0;;OBSERVED,CONTROLLED;0
22-7-2020 09:50:13;21012393;653;BBX01A;OYHMP;BBX;S;2241;I;REGIONAL;22-7-2020 05:12:03;A189;L;ZZZZ;EHKD;140;30;30;;0;;OBSERVED,CONTROLLED;0
22-7-2020 07:20:11;21012394;654;BBX01A;OYHMP;BBX;S;2241;I;REGIONAL;22-7-2020 05:12:12;A189;M;EHKD;EHLT;140;20;;;0;;OBSERVED,CONTROLLED;0
22-7-2020 09:35:12;21012395;655;KLM95E;PHBGI;KLM;L;512;I;OUTBOUND;22-7-2020 05:15:01;B737;M;EHAM;EDDT;442;390;;250;0;LOCKED;OBSERVED,CONTROLLED;0
22-7-2020 12:35:15;21012396;656;GIENN;;;S;;V;REGIONAL;22-7-2020 05:15:01;SR20;L;EHSE;EGLD;130;0;;;0;;CONTROLLED;0
22-7-2020 09:20:14;21012397;657;KLM1009;PHBGH;KLM;L;3249;I;OUTBOUND;22-7-2020 05:15:01;B737;M;EHAM;EGLL;402;240;;240;0;LOCKED;OBSERVED,CONTROLLED;0
22-7-2020 09:35:14;21012398;658;KLM129;PHBHP;KLM;L;1092;I;OUTBOUND;22-7-2020 05:15:01;B789;H;EHAM;TNCC;482;360;;240;0;LOCKED;OBSERVED,CONTROLLED;0
22-7-2020 09:20:12;21012399;659;KLM987;PHEXC;KLM;H;3263;I;OUTBOUND;22-7-2020 05:15:01;E190;M;EHAM;EGLC;370;180;;270;0;LOCKED;OBSERVED,CONTROLLED;0
22-7-2020 09:35:11;21012400;660;LZB462;LZFBA;LZB;L;1640;I;OUTBOUND;22-7-2020 05:15:01;A319;M;EHAM;LBSF;452;390;;250;0;LOCKED;OBSERVED,CONTROLLED;0
22-7-2020 09:05:17;21012401;661;VLG83PJ;ECNDC;VLG;S;1099;I;OUTBOUND;22-7-2020 05:15:01;A20N;M;EHAM;LEBL;444;390;;260;0;LOCKED;OBSERVED,CONTROLLED;0
22-7-2020 09:35:11;21012402;662;KLM1387;PHBGO;KLM;L;122;I;OUTBOUND;22-7-2020 05:15:01;B737;M;EHAM;UKBB;445;390;;250;0;LOCKED;OBSERVED,CONTROLLED;0
22-7-2020 09:35:14;21012403;663;PHGED;;;S;;V;REGIONAL;22-7-2020 05:15:01;AAT3;L;EHLE;EHLE;90;0;;;0;;CONTROLLED;0
22-7-2020 09:20:14;21012404;664;RYR7YM;EIEKG;RYR;S;512;I;INBOUND;22-7-2020 05:18:00;B738;M;LEMG;EHAM;442;340;220;;0;;OBSERVED,CONTROLLED;0
22-7-2020 11:05:17;21012405;665;PHMLR;;;S;;V;REGIONAL;22-7-2020 05:20:00;TOBA;L;EHLE;EHTE;100;0;;;0;;CONTROLLED;0
22-7-2020 09:35:13;21012406;666;BTI6RZ;YLCSF;BTI;S;98;I;OUTBOUND;22-7-2020 05:20:00;BCS3;M;EHAM;EVRA;449;390;;250;0;LOCKED;OBSERVED,CONTROLLED;0
22-7-2020 08:35:15;21012407;667;PHMIS;;;S;;I;REGIONAL;22-7-2020 05:20:00;TOBA;L;EHGG;EHGG;105;20;;;0;;CANCELLED,CONTROLLED;0
22-7-2020 09:35:13;21012408;668;KLM27Y;PHEXZ;KLM;L;103;I;OUTBOUND;22-7-2020 05:20:00;E75L;M;EHAM;EKYT;421;370;;250;0;LOCKED;OBSERVED,CONTROLLED;0
22-7-2020 09:20:15;21012409;669;BTI7FA;YLAAP;BTI;S;1654;I;OUTBOUND;22-7-2020 05:20:00;BCS3;M;EHAM;EYVI;445;370;;250;0;LOCKED;OBSERVED,CONTROLLED;0
22-7-2020 09:20:13;21012410;670;KLM744;PHBVI;KLM;L;1474;I;INBOUND;22-7-2020 05:20:00;B77W;H;SPJC;EHAM;485;330;230;;0;;OBSERVED,CONTROLLED;0
22-7-2020 09:20:14;21012411;671;AAL221;N800AN;AAL;L;1117;I;OUTBOUND;22-7-2020 05:20:00;B788;H;EHAM;KDFW;483;380;;240;0;LOCKED;OBSERVED,CONTROLLED;0
22-7-2020 09:35:13;21012412;672;KLM45F;PHEXJ;KLM;L;118;I;OUTBOUND;22-7-2020 05:25:00;E75L;M;EHAM;EKBI;411;350;;250;0;LOCKED;OBSERVED,CONTROLLED;0
22-7-2020 09:50:14;21012413;673;SAS62L;EIFPU;SAS;H;121;I;OUTBOUND;22-7-2020 05:25:00;CRJ9;M;EHAM;EKCH;450;350;;250;0;LOCKED;OBSERVED,CONTROLLED;0
22-7-2020 09:35:11;21012414;674;KLM11G;PHEZA;KLM;H;1637;I;OUTBOUND;22-7-2020 05:25:00;E190;M;EHAM;LIPE;451;390;;250;0;LOCKED;OBSERVED,CONTROLLED;0
22-7-2020 09:20:14;21012415;675;EIN603;EIDVL;EIN;L;3251;I;OUTBOUND;22-7-2020 05:25:00;A320;M;EHAM;EIDW;434;360;;240;0;LOCKED;OBSERVED,CONTROLLED;0
22-7-2020 09:35:14;21012416;676;AMC394;9HAEK;AMC;X;3021;I;INBOUND;22-7-2020 05:29:01;A320;M;LMML;EHAM;451;380;200;;0;;OBSERVED,CONTROLLED;0
22-7-2020 10:05:15;21012417;677;N17616;N17616;;S;111;I;TRANSIT;22-7-2020 05:30:01;SP7;L;EGNH;EDWI;150;110;110;50;0;;OBSERVED,CONTROLLED;0
