T_UPDATE;FLIGHT_ID;RUNWAY;TIME;GATE;STACK
11-8-2019 05:35;20467480;;11-8-2019 06:01;;null
11-8-2019 06:20;20467451;18C;11-8-2019 06:01;C12;ARTIP
11-8-2019 06:20;20467501;18R;11-8-2019 06:02;D56;SUGOL
11-8-2019 06:20;20467490;18C;11-8-2019 06:03;C04;ARTIP
11-8-2019 06:20;20467470;18R;11-8-2019 06:04;D41;SUGOL
11-8-2019 06:20;20467493;18C;11-8-2019 06:04;C11;RIVER
11-8-2019 06:20;20467482;18R;11-8-2019 06:06;D49;SUGOL
11-8-2019 06:20;20467508;18C;11-8-2019 06:06;B24;RIVER
11-8-2019 06:20;20467544;21;11-8-2019 06:06;A1;null
11-8-2019 06:20;20467458;18C;11-8-2019 06:07;D52;ARTIP
11-8-2019 06:20;20467474;18C;11-8-2019 06:09;A75;ARTIP
11-8-2019 06:20;20467511;18R;11-8-2019 06:09;G03;SUGOL
11-8-2019 06:20;20467537;21;11-8-2019 06:10;;null
11-8-2019 06:20;20467485;18C;11-8-2019 06:11;E18;ARTIP
11-8-2019 06:20;20467503;18R;11-8-2019 06:12;A43;RIVER
11-8-2019 06:20;20467520;18R;11-8-2019 06:13;D14;SUGOL
11-8-2019 06:35;20467517;18C;11-8-2019 06:13;H02;ARTIP
11-8-2019 06:35;20467505;18R;11-8-2019 06:14;B91;SUGOL
11-8-2019 06:35;20467484;18C;11-8-2019 06:15;C07;RIVER
11-8-2019 06:35;20467536;18R;11-8-2019 06:16;D28;SUGOL
11-8-2019 06:35;20467512;18C;11-8-2019 06:16;D22;RIVER
11-8-2019 06:35;20467539;21;11-8-2019 06:17;;null
11-8-2019 06:35;20467499;18R;11-8-2019 06:17;H03;SUGOL
11-8-2019 06:35;20467518;18C;11-8-2019 06:18;D44;RIVER
11-8-2019 06:35;20467468;18R;11-8-2019 06:18;D57;SUGOL
11-8-2019 06:35;20467509;18C;11-8-2019 06:20;A55;ARTIP
11-8-2019 06:35;20467506;18C;11-8-2019 06:21;D27;RIVER
11-8-2019 06:35;20467524;18R;11-8-2019 06:21;A65;SUGOL
11-8-2019 06:35;20467521;18R;11-8-2019 06:22;A61;SUGOL
11-8-2019 06:35;20467497;18C;11-8-2019 06:23;B36;ARTIP
11-8-2019 05:50;20467562;;11-8-2019 06:24;;null
11-8-2019 06:35;20467542;18R;11-8-2019 06:24;D05;SUGOL
11-8-2019 06:35;20467515;18C;11-8-2019 06:24;C09;ARTIP
11-8-2019 06:35;20467527;18R;11-8-2019 06:25;A74;RIVER
11-8-2019 06:35;20467529;18C;11-8-2019 06:26;D12;ARTIP
11-8-2019 06:35;20467513;18R;11-8-2019 06:26;D93;SUGOL
11-8-2019 06:35;20467556;18C;11-8-2019 06:28;A52;ARTIP
11-8-2019 06:50;20467560;18R;11-8-2019 06:28;D10;SUGOL
11-8-2019 06:50;20467500;18C;11-8-2019 06:29;D92;ARTIP
11-8-2019 06:50;20467486;18R;11-8-2019 06:30;D07;SUGOL
11-8-2019 06:50;20467519;18C;11-8-2019 06:30;C08;ARTIP
11-8-2019 06:50;20467541;18C;11-8-2019 06:32;C16;ARTIP
11-8-2019 06:50;20467538;18R;11-8-2019 06:33;A63;RIVER
11-8-2019 06:50;20467543;18C;11-8-2019 06:34;B32;RIVER
11-8-2019 06:50;20467552;18R;11-8-2019 06:34;D31;SUGOL
11-8-2019 07:50;20467661;21;11-8-2019 06:34;;null
11-8-2019 06:20;20467844;;11-8-2019 06:35;;null
11-8-2019 06:50;20467496;18C;11-8-2019 06:35;F04;ARTIP
11-8-2019 06:50;20467571;18R;11-8-2019 06:38;F07;SUGOL
11-8-2019 06:50;20467528;18C;11-8-2019 06:38;A42;RIVER
11-8-2019 06:50;20467532;18C;11-8-2019 06:39;C18;ARTIP
11-8-2019 06:50;20467579;18R;11-8-2019 06:40;E02;SUGOL
11-8-2019 06:50;20467558;18C;11-8-2019 06:41;C14;RIVER
11-8-2019 06:50;20467575;21;11-8-2019 06:41;;null
11-8-2019 06:50;20467573;18R;11-8-2019 06:42;E17;SUGOL
11-8-2019 06:50;20467553;18C;11-8-2019 06:42;C13;ARTIP
11-8-2019 06:50;20467789;;11-8-2019 06:43;HG0;null
11-8-2019 07:05;20467572;18C;11-8-2019 06:44;A53;RIVER
11-8-2019 07:05;20467530;18R;11-8-2019 06:44;D48;SUGOL
11-8-2019 07:05;20467557;18C;11-8-2019 06:45;B16;RIVER
11-8-2019 07:05;20467551;18R;11-8-2019 06:45;D26;SUGOL
11-8-2019 07:05;20467559;21;11-8-2019 06:47;;null
11-8-2019 07:05;20467565;18C;11-8-2019 06:47;D29;ARTIP
11-8-2019 07:05;20467577;18R;11-8-2019 06:47;A62;SUGOL
11-8-2019 07:05;20467555;18C;11-8-2019 06:48;C06;RIVER
11-8-2019 07:05;20467585;18C;11-8-2019 06:50;B20;ARTIP
11-8-2019 07:05;20467597;18C;11-8-2019 06:52;D04;SUGOL
11-8-2019 07:05;20467574;18C;11-8-2019 06:53;S79;SUGOL
11-8-2019 07:05;20467570;23;11-8-2019 06:54;A14;null
11-8-2019 07:05;20467606;21;11-8-2019 06:54;;null
11-8-2019 07:05;20467531;18C;11-8-2019 06:56;B15;ARTIP
11-8-2019 07:05;20467516;21;11-8-2019 06:56;;null
11-8-2019 07:05;20467578;18C;11-8-2019 06:58;B31;ARTIP
11-8-2019 07:05;20467590;21;11-8-2019 06:58;;null
11-8-2019 07:20;20467507;18C;11-8-2019 07:00;D24;ARTIP
11-8-2019 07:20;20467591;18C;11-8-2019 07:02;D23;ARTIP
11-8-2019 07:20;20467605;21;11-8-2019 07:02;;null
11-8-2019 07:20;20467603;18R;11-8-2019 07:03;J83;SUGOL
11-8-2019 07:20;20467561;18R;11-8-2019 07:06;B27;RIVER
11-8-2019 07:20;20467589;18C;11-8-2019 07:07;B23;ARTIP
11-8-2019 07:20;20467576;18R;11-8-2019 07:07;H01;SUGOL
11-8-2019 07:20;20467609;21;11-8-2019 07:08;;null
11-8-2019 07:20;20467594;18R;11-8-2019 07:09;D47;RIVER
11-8-2019 07:20;20467607;18C;11-8-2019 07:11;S94;ARTIP
11-8-2019 07:20;20467604;18R;11-8-2019 07:12;H02;SUGOL
11-8-2019 07:35;20467626;18C;11-8-2019 07:13;G04;ARTIP
11-8-2019 07:35;20467595;18R;11-8-2019 07:14;D52;RIVER
11-8-2019 07:35;20467600;18C;11-8-2019 07:16;B17;ARTIP
11-8-2019 07:35;20467611;18R;11-8-2019 07:16;A51;SUGOL
11-8-2019 07:35;20467569;21;11-8-2019 07:17;;null
11-8-2019 07:35;20467622;18C;11-8-2019 07:17;B28;ARTIP
11-8-2019 07:35;20467616;18R;11-8-2019 07:18;C05;RIVER
11-8-2019 07:35;20467624;21;11-8-2019 07:18;;null
11-8-2019 07:35;20467652;21;11-8-2019 07:19;;null
11-8-2019 07:35;20467601;18R;11-8-2019 07:20;D27;SUGOL
11-8-2019 07:35;20467596;18R;11-8-2019 07:24;D25;ARTIP
11-8-2019 07:35;20467625;18R;11-8-2019 07:26;G05;SUGOL
11-8-2019 07:35;20467610;18R;11-8-2019 07:28;C10;ARTIP
11-8-2019 07:50;20467618;18R;11-8-2019 07:30;G08;ARTIP
11-8-2019 07:50;20467593;18R;11-8-2019 07:32;D28;ARTIP
11-8-2019 07:50;20467634;18R;11-8-2019 07:34;B36;ARTIP
11-8-2019 07:50;20467469;18R;11-8-2019 07:36;D54;SUGOL
11-8-2019 07:50;20467633;18R;11-8-2019 07:37;C12;ARTIP
11-8-2019 07:50;20467659;18R;11-8-2019 07:39;F05;RIVER
11-8-2019 08:05;20467635;;11-8-2019 07:40;;null
11-8-2019 07:50;20467677;18R;11-8-2019 07:42;F09;RIVER
11-8-2019 07:35;20467639;;11-8-2019 07:42;;null
11-8-2019 08:05;20467649;18R;11-8-2019 07:44;E04;ARTIP
11-8-2019 08:05;20467666;21;11-8-2019 07:45;;null
11-8-2019 08:05;20467675;18R;11-8-2019 07:46;H01;SUGOL
11-8-2019 08:05;20467682;18R;11-8-2019 07:47;E77;SUGOL
11-8-2019 08:05;20467655;21;11-8-2019 07:49;;null
11-8-2019 08:05;20467658;18R;11-8-2019 07:50;G02;ARTIP
11-8-2019 08:05;20467592;18R;11-8-2019 07:52;B35;ARTIP
11-8-2019 08:05;20467698;18R;11-8-2019 07:53;F06;RIVER
11-8-2019 08:05;20467667;18R;11-8-2019 07:55;G06;SUGOL
11-8-2019 08:05;20467708;21;11-8-2019 07:57;;null
11-8-2019 08:05;20467674;18R;11-8-2019 07:58;H03;ARTIP
11-8-2019 08:20;20467648;18R;11-8-2019 07:59;B13;ARTIP
11-8-2019 08:20;20467638;24;11-8-2019 08:01;;null
11-8-2019 08:20;20467722;18R;11-8-2019 08:01;B16;ARTIP
11-8-2019 08:20;20467660;18R;11-8-2019 08:03;D48;SUGOL
11-8-2019 07:50;20467734;;11-8-2019 08:03;;null
11-8-2019 04:50;20467706;;11-8-2019 08:05;;null
11-8-2019 08:20;20467709;18R;11-8-2019 08:05;B15;ARTIP
11-8-2019 08:20;20467697;21;11-8-2019 08:05;;null
11-8-2019 08:20;20467733;18R;11-8-2019 08:06;E05;SUGOL
11-8-2019 08:20;20467724;18R;11-8-2019 08:09;C16;RIVER
11-8-2019 08:20;20467696;18R;11-8-2019 08:10;D53;SUGOL
11-8-2019 08:20;20467743;18R;11-8-2019 08:12;D02;SUGOL
11-8-2019 08:20;20467767;24;11-8-2019 08:13;D2;null
11-8-2019 08:35;20467681;18R;11-8-2019 08:15;H02;SUGOL
11-8-2019 07:50;20467664;;11-8-2019 08:15;;null
11-8-2019 08:35;20467720;18R;11-8-2019 08:16;A34;RIVER
11-8-2019 08:35;20467755;18R;11-8-2019 08:18;D03;SUGOL
11-8-2019 08:35;20467808;21;11-8-2019 08:19;;null
11-8-2019 08:35;20467707;18R;11-8-2019 08:20;B23;ARTIP
11-8-2019 08:35;20468005;24;11-8-2019 08:21;;null
11-8-2019 08:35;20467725;18R;11-8-2019 08:22;C04;ARTIP
11-8-2019 08:35;20467760;21;11-8-2019 08:22;;null
11-8-2019 08:35;20467723;18R;11-8-2019 08:23;D22;ARTIP
11-8-2019 08:35;20467710;21;11-8-2019 08:23;;null
11-8-2019 08:35;20467721;18R;11-8-2019 08:25;D31;SUGOL
11-8-2019 08:35;20467753;24;11-8-2019 08:27;C1;null
11-8-2019 08:35;20467746;18R;11-8-2019 08:27;C08;RIVER
11-8-2019 08:35;20467744;21;11-8-2019 08:29;;null
11-8-2019 08:50;20467780;18R;11-8-2019 08:29;D49;SUGOL
11-8-2019 08:50;20467754;18R;11-8-2019 08:31;E17;SUGOL
11-8-2019 08:50;20467745;18R;11-8-2019 08:33;F03;RIVER
11-8-2019 08:50;20467769;18R;11-8-2019 08:36;D41;SUGOL
11-8-2019 08:50;20467778;18R;11-8-2019 08:38;C07;RIVER
11-8-2019 08:35;20468075;;11-8-2019 08:39;;null
11-8-2019 08:50;20468189;24;11-8-2019 08:39;;null
11-8-2019 08:50;20467774;18R;11-8-2019 08:40;D12;SUGOL
11-8-2019 08:50;20467800;18R;11-8-2019 08:42;B28;RIVER
11-8-2019 08:50;20467788;18C;11-8-2019 08:42;D54;ARTIP
11-8-2019 09:05;20467777;18C;11-8-2019 08:44;D05;ARTIP
11-8-2019 09:05;20467823;18R;11-8-2019 08:44;D43;SUGOL
11-8-2019 08:35;20467797;;11-8-2019 08:45;;null
11-8-2019 09:05;20467809;18C;11-8-2019 08:45;C18;ARTIP
11-8-2019 09:05;20467814;18C;11-8-2019 08:47;A54;ARTIP
11-8-2019 09:05;20467822;24;11-8-2019 08:48;A1;null
11-8-2019 09:05;20467818;18C;11-8-2019 08:49;B24;ARTIP
11-8-2019 09:05;20467776;18R;11-8-2019 08:51;E20;SUGOL
11-8-2019 09:05;20467787;24;11-8-2019 08:52;A3;null
11-8-2019 09:05;20467785;18C;11-8-2019 08:53;A56;ARTIP
11-8-2019 05:20;20467779;;11-8-2019 08:54;;null
11-8-2019 09:20;20467910;;11-8-2019 08:55;;null
11-8-2019 09:05;20467786;18C;11-8-2019 08:55;R82;ARTIP
11-8-2019 09:05;20467824;18C;11-8-2019 08:57;B32;ARTIP
11-8-2019 09:05;20467801;18R;11-8-2019 08:58;C09;RIVER
11-8-2019 09:20;20467768;18R;11-8-2019 09:00;B13;RIVER
11-8-2019 09:20;20467839;18C;11-8-2019 09:01;R83;ARTIP
11-8-2019 09:20;20467816;18R;11-8-2019 09:01;E24;SUGOL
11-8-2019 09:20;20467817;18R;11-8-2019 09:04;C15;RIVER
11-8-2019 09:20;20467847;18C;11-8-2019 09:04;A41;ARTIP
11-8-2019 08:35;20467955;;11-8-2019 09:05;;null
11-8-2019 09:20;20467840;18R;11-8-2019 09:06;B16;RIVER
11-8-2019 09:20;20467838;18C;11-8-2019 09:07;A72;ARTIP
11-8-2019 09:20;20467819;18R;11-8-2019 09:07;D14;SUGOL
11-8-2019 09:20;20467869;18C;11-8-2019 09:09;H03;RIVER
11-8-2019 09:20;20467874;18R;11-8-2019 09:09;G02;RIVER
11-8-2019 08:20;20468190;;11-8-2019 09:10;;null
11-8-2019 09:20;20467841;18C;11-8-2019 09:10;C06;ARTIP
11-8-2019 09:20;20467849;18R;11-8-2019 09:11;A33;SUGOL
11-8-2019 09:20;20467862;18C;11-8-2019 09:12;A46;RIVER
11-8-2019 09:35;20467853;18R;11-8-2019 09:13;A43;SUGOL
11-8-2019 09:35;20467861;18C;11-8-2019 09:14;D23;ARTIP
11-8-2019 09:35;20467798;18R;11-8-2019 09:14;B17;RIVER
11-8-2019 09:35;20468009;24;11-8-2019 09:15;;null
11-8-2019 09:35;20467859;18C;11-8-2019 09:15;B93;ARTIP
11-8-2019 09:35;20467870;18R;11-8-2019 09:16;B36;RIVER
11-8-2019 09:35;20467929;21;11-8-2019 09:16;;null
11-8-2019 09:35;20468027;;11-8-2019 09:17;;null
11-8-2019 09:35;20467831;18C;11-8-2019 09:17;D28;ARTIP
11-8-2019 09:35;20467858;18R;11-8-2019 09:18;D48;SUGOL
11-8-2019 09:35;20467863;18C;11-8-2019 09:18;A53;ARTIP
11-8-2019 09:35;20467852;18R;11-8-2019 09:19;C11;RIVER
11-8-2019 09:35;20467877;18C;11-8-2019 09:20;A52;ARTIP
11-8-2019 09:35;20467860;18R;11-8-2019 09:20;F08;RIVER
11-8-2019 09:35;20468078;21;11-8-2019 09:21;;null
11-8-2019 09:35;20467876;18C;11-8-2019 09:22;D24;ARTIP
11-8-2019 09:35;20468079;21;11-8-2019 09:22;;null
11-8-2019 09:35;20467875;18R;11-8-2019 09:23;A62;RIVER
11-8-2019 09:35;20467750;18C;11-8-2019 09:23;D16;ARTIP
11-8-2019 09:35;20467896;18R;11-8-2019 09:25;A45;SUGOL
11-8-2019 09:35;20467885;18C;11-8-2019 09:25;C05;ARTIP
11-8-2019 09:35;20467900;18R;11-8-2019 09:26;A64;SUGOL
11-8-2019 09:05;20468061;;11-8-2019 09:28;;null
11-8-2019 09:35;20467837;18R;11-8-2019 09:28;D52;SUGOL
11-8-2019 08:35;20468208;21;11-8-2019 09:29;;null
11-8-2019 09:50;20467903;18R;11-8-2019 09:29;D44;SUGOL
11-8-2019 06:35;20467933;;11-8-2019 09:30;;null
11-8-2019 09:50;20467909;18R;11-8-2019 09:31;B20;RIVER
11-8-2019 08:50;20467857;;11-8-2019 09:32;;null
11-8-2019 09:50;20467887;18R;11-8-2019 09:33;G04;ARTIP
11-8-2019 08:35;20467828;;11-8-2019 09:35;;null
11-8-2019 09:35;20468225;;11-8-2019 09:36;;null
11-8-2019 09:50;20467904;18R;11-8-2019 09:36;A32;SUGOL
11-8-2019 09:50;20468175;24;11-8-2019 09:37;;null
11-8-2019 09:50;20467921;21;11-8-2019 09:37;C5S;null
11-8-2019 09:50;20467905;18R;11-8-2019 09:38;D56;RIVER
11-8-2019 09:50;20467899;18R;11-8-2019 09:39;H04;RIVER
11-8-2019 09:05;20468230;;11-8-2019 09:40;;null
11-8-2019 09:20;20467901;;11-8-2019 09:41;;null
11-8-2019 09:50;20467918;18R;11-8-2019 09:41;G07;SUGOL
11-8-2019 09:35;20468135;;11-8-2019 09:43;;null
11-8-2019 10:05;20467930;18R;11-8-2019 09:43;A61;SUGOL
11-8-2019 10:05;20467956;18R;11-8-2019 09:45;E06;SUGOL
11-8-2019 09:35;20468207;;11-8-2019 09:49;;null
11-8-2019 10:20;20467934;;11-8-2019 09:52;;null
11-8-2019 09:50;20467940;24;11-8-2019 09:52;;null
11-8-2019 10:05;20467884;18R;11-8-2019 09:52;G05;ARTIP
11-8-2019 09:20;20468282;;11-8-2019 09:53;;null
11-8-2019 10:05;20467888;24;11-8-2019 09:53;C1;null
11-8-2019 10:05;20467913;18R;11-8-2019 09:54;D54;RIVER
11-8-2019 10:05;20467873;18R;11-8-2019 09:56;H01;SUGOL
11-8-2019 09:05;20468285;;11-8-2019 09:57;;null
11-8-2019 10:05;20467941;24;11-8-2019 09:57;B2;null
11-8-2019 09:20;20468076;;11-8-2019 09:58;;null
11-8-2019 10:05;20467938;18R;11-8-2019 09:58;A44;SUGOL
11-8-2019 10:05;20467989;21;11-8-2019 09:58;B3;null
11-8-2019 10:20;20467948;18R;11-8-2019 09:59;E09;SUGOL
11-8-2019 09:50;20468412;;11-8-2019 10:00;;null
11-8-2019 10:20;20467976;24;11-8-2019 10:00;D2;null
11-8-2019 10:20;20467947;18R;11-8-2019 10:02;A71;SUGOL
11-8-2019 10:20;20467936;18R;11-8-2019 10:03;E04;ARTIP
11-8-2019 10:20;20467919;22;11-8-2019 10:05;GL;SUGOL
11-8-2019 10:20;20467925;18R;11-8-2019 10:05;C14;SUGOL
11-8-2019 10:20;20467971;18R;11-8-2019 10:06;G08;RIVER
11-8-2019 10:20;20467902;18R;11-8-2019 10:09;A55;ARTIP
11-8-2019 10:20;20467953;18R;11-8-2019 10:11;E08;SUGOL
11-8-2019 10:35;20467995;18R;11-8-2019 10:13;A43;SUGOL
11-8-2019 10:20;20467950;21;11-8-2019 10:13;;null
11-8-2019 10:20;20467954;21;11-8-2019 10:14;B2;null
11-8-2019 10:35;20467998;18R;11-8-2019 10:14;D05;ARTIP
11-8-2019 10:35;20467935;18R;11-8-2019 10:16;B13;RIVER
11-8-2019 09:35;20468258;;11-8-2019 10:17;;null
11-8-2019 10:35;20468344;24;11-8-2019 10:17;;null
11-8-2019 10:35;20467992;18R;11-8-2019 10:18;E07;SUGOL
11-8-2019 10:35;20468184;24;11-8-2019 10:19;;null
11-8-2019 10:35;20468209;21;11-8-2019 10:20;;null
11-8-2019 10:35;20467957;18R;11-8-2019 10:20;A41;ARTIP
11-8-2019 10:35;20467977;18R;11-8-2019 10:22;C07;SUGOL
11-8-2019 10:35;20467996;18R;11-8-2019 10:24;D10;SUGOL
11-8-2019 10:35;20467985;18R;11-8-2019 10:26;D14;RIVER
11-8-2019 08:35;20467886;;11-8-2019 10:27;A52;RIVER
11-8-2019 10:35;20467946;18R;11-8-2019 10:28;D24;ARTIP
11-8-2019 10:35;20468000;21;11-8-2019 10:28;;null
11-8-2019 06:50;20467945;;11-8-2019 10:30;;null
11-8-2019 10:50;20468252;18R;11-8-2019 10:30;A74;RIVER
11-8-2019 10:50;20468007;21;11-8-2019 10:31;;null
11-8-2019 10:50;20467983;18R;11-8-2019 10:31;B15;ARTIP
11-8-2019 10:50;20467879;21;11-8-2019 10:31;A3;null
11-8-2019 10:50;20467997;18R;11-8-2019 10:33;H02;ARTIP
11-8-2019 09:35;20468283;;11-8-2019 10:35;;null
11-8-2019 09:50;20468411;;11-8-2019 10:35;;null
11-8-2019 10:50;20467973;18R;11-8-2019 10:35;D04;SUGOL
11-8-2019 10:50;20468046;21;11-8-2019 10:36;;null
11-8-2019 09:50;20468408;;11-8-2019 10:37;;null
11-8-2019 10:50;20467975;18R;11-8-2019 10:37;D31;SUGOL
11-8-2019 09:20;20467926;;11-8-2019 10:38;;null
11-8-2019 10:50;20468006;21;11-8-2019 10:38;;null
11-8-2019 07:50;20468092;;11-8-2019 10:38;;null
11-8-2019 10:50;20468048;18R;11-8-2019 10:39;F05;SUGOL
11-8-2019 11:20;20468077;;11-8-2019 10:40;;null
11-8-2019 10:50;20468031;18R;11-8-2019 10:41;D47;SUGOL
11-8-2019 10:50;20467982;18C;11-8-2019 10:42;D52;RIVER
11-8-2019 11:05;20468022;18R;11-8-2019 10:44;D16;SUGOL
11-8-2019 11:05;20468039;18C;11-8-2019 10:44;B31;ARTIP
11-8-2019 08:05;20467702;;11-8-2019 10:45;;null
11-8-2019 11:05;20468060;18R;11-8-2019 10:45;E05;SUGOL
11-8-2019 11:05;20468045;24;11-8-2019 10:46;A3;null
11-8-2019 11:05;20468023;18C;11-8-2019 10:46;H03;ARTIP
11-8-2019 11:05;20468082;18R;11-8-2019 10:47;F07;SUGOL
11-8-2019 11:05;20467978;18C;11-8-2019 10:47;C04;RIVER
11-8-2019 08:50;20468037;;11-8-2019 10:48;;null
11-8-2019 11:05;20467979;24;11-8-2019 10:48;D3;null
11-8-2019 09:50;20468409;;11-8-2019 10:49;;null
11-8-2019 11:05;20468510;24;11-8-2019 10:49;;null
11-8-2019 11:05;20468001;18C;11-8-2019 10:49;C16;RIVER
11-8-2019 08:20;20467942;;11-8-2019 10:50;;null
11-8-2019 11:05;20467999;18C;11-8-2019 10:50;C11;RIVER
11-8-2019 11:05;20468008;18R;11-8-2019 10:50;H01;RIVER
11-8-2019 10:35;20468240;;11-8-2019 10:52;;null
11-8-2019 11:05;20467920;18C;11-8-2019 10:52;C09;ARTIP
11-8-2019 11:05;20468051;18R;11-8-2019 10:53;D12;RIVER
11-8-2019 11:05;20468050;18C;11-8-2019 10:53;C06;ARTIP
11-8-2019 11:05;20468063;18C;11-8-2019 10:55;B16;ARTIP
11-8-2019 11:05;20468049;18C;11-8-2019 10:56;A56;ARTIP
11-8-2019 11:05;20468065;18C;11-8-2019 10:58;C18;ARTIP
11-8-2019 11:05;20468062;18R;11-8-2019 10:58;G06;SUGOL
11-8-2019 11:20;20468058;18C;11-8-2019 10:59;E19;ARTIP
11-8-2019 12:20;20467932;24;11-8-2019 11:00;;null
11-8-2019 11:20;20468090;18R;11-8-2019 11:00;A73;RIVER
11-8-2019 11:20;20468118;21;11-8-2019 11:01;;null
11-8-2019 11:20;20468059;18C;11-8-2019 11:01;D41;ARTIP
11-8-2019 11:20;20468024;18R;11-8-2019 11:01;B17;RIVER
11-8-2019 11:20;20468239;21;11-8-2019 11:02;;null
11-8-2019 11:20;20468141;18C;11-8-2019 11:03;D44;SUGOL
11-8-2019 11:20;20468052;18C;11-8-2019 11:05;D23;RIVER
11-8-2019 10:20;20468274;;11-8-2019 11:05;;null
11-8-2019 10:05;20468470;;11-8-2019 11:06;;null
11-8-2019 11:20;20468100;18C;11-8-2019 11:06;A46;RIVER
11-8-2019 11:20;20468067;18C;11-8-2019 11:08;C12;RIVER
11-8-2019 11:20;20468119;21;11-8-2019 11:08;;null
11-8-2019 11:20;20468125;18R;11-8-2019 11:08;D49;SUGOL
11-8-2019 11:20;20468153;21;11-8-2019 11:08;A1;null
11-8-2019 11:20;20468107;18C;11-8-2019 11:09;D48;ARTIP
11-8-2019 11:20;20468040;18R;11-8-2019 11:11;C05;RIVER
11-8-2019 11:20;20468145;18C;11-8-2019 11:11;G09;ARTIP
11-8-2019 09:50;20468404;;11-8-2019 11:13;;null
11-8-2019 11:20;20468101;18R;11-8-2019 11:13;D18;SUGOL
11-8-2019 09:50;20467980;;11-8-2019 11:14;;null
11-8-2019 11:35;20468064;18R;11-8-2019 11:14;H05;RIVER
11-8-2019 11:35;20468174;22;11-8-2019 11:14;GL;RIVER
11-8-2019 11:35;20468112;18C;11-8-2019 11:15;B32;ARTIP
11-8-2019 11:35;20468129;18R;11-8-2019 11:16;D57;SUGOL
11-8-2019 11:35;20468103;18C;11-8-2019 11:16;D56;ARTIP
11-8-2019 11:35;20468149;18R;11-8-2019 11:17;B36;RIVER
11-8-2019 11:35;20468089;18C;11-8-2019 11:18;D54;ARTIP
11-8-2019 11:35;20468120;18R;11-8-2019 11:18;C13;RIVER
11-8-2019 11:35;20468136;22;11-8-2019 11:19;GL;SUGOL
11-8-2019 11:35;20468162;18C;11-8-2019 11:20;D55;ARTIP
11-8-2019 11:35;20468160;18R;11-8-2019 11:21;B28;SUGOL
11-8-2019 11:35;20468117;18R;11-8-2019 11:22;D53;RIVER
11-8-2019 11:35;20468105;23;11-8-2019 11:23;A14;null
11-8-2019 11:35;20468080;18C;11-8-2019 11:23;C15;ARTIP
11-8-2019 11:35;20468073;24;11-8-2019 11:24;D2;null
11-8-2019 11:35;20468138;18R;11-8-2019 11:24;B24;RIVER
11-8-2019 11:35;20468196;18C;11-8-2019 11:26;F03;ARTIP
11-8-2019 08:50;20468185;;11-8-2019 11:27;;null
11-8-2019 11:35;20468126;18R;11-8-2019 11:27;D51;RIVER
11-8-2019 11:35;20468438;23;11-8-2019 11:27;GE;null
11-8-2019 11:05;20468565;;11-8-2019 11:28;;null
11-8-2019 11:35;20468415;24;11-8-2019 11:28;;null
11-8-2019 11:50;20468231;18C;11-8-2019 11:29;A53;ARTIP
11-8-2019 11:35;20468186;21;11-8-2019 11:29;;null
11-8-2019 11:50;20468137;18R;11-8-2019 11:29;C07;RIVER
11-8-2019 11:50;20468200;23;11-8-2019 11:30;;null
11-8-2019 11:50;20468159;18C;11-8-2019 11:30;C10;ARTIP
11-8-2019 11:50;20468155;18R;11-8-2019 11:31;H07;SUGOL
11-8-2019 11:50;20468164;24;11-8-2019 11:31;C1;null
11-8-2019 11:50;20468146;18C;11-8-2019 11:32;D05;ARTIP
11-8-2019 11:50;20468199;18R;11-8-2019 11:33;S82;SUGOL
11-8-2019 11:50;20468144;18C;11-8-2019 11:33;A54;ARTIP
11-8-2019 11:50;20468183;21;11-8-2019 11:34;;null
11-8-2019 08:05;20468148;;11-8-2019 11:34;;RIVER
11-8-2019 09:35;20468383;;11-8-2019 11:35;;null
11-8-2019 11:50;20468128;18C;11-8-2019 11:35;D02;ARTIP
11-8-2019 11:50;20468405;23;11-8-2019 11:35;GE;null
11-8-2019 10:35;20468214;;11-8-2019 11:36;;null
11-8-2019 11:50;20468163;18R;11-8-2019 11:36;B27;RIVER
11-8-2019 11:50;20468170;24;11-8-2019 11:36;HGR;null
11-8-2019 10:50;20468323;;11-8-2019 11:37;;null
11-8-2019 11:50;20468161;18C;11-8-2019 11:37;E04;ARTIP
11-8-2019 11:50;20468178;18C;11-8-2019 11:38;B35;ARTIP
11-8-2019 11:05;20468542;;11-8-2019 11:40;;null
11-8-2019 11:50;20468182;18C;11-8-2019 11:40;D52;SUGOL
11-8-2019 08:35;20468237;;11-8-2019 11:40;;null
11-8-2019 07:50;20467943;;11-8-2019 11:41;;null
11-8-2019 11:50;20468327;21;11-8-2019 11:42;AZS;null
11-8-2019 11:50;20468211;18C;11-8-2019 11:42;B20;RIVER
11-8-2019 12:05;20468181;18R;11-8-2019 11:44;B23;ARTIP
11-8-2019 10:35;20468526;;11-8-2019 11:45;;null
11-8-2019 12:05;20468223;21;11-8-2019 11:45;A2;null
11-8-2019 12:05;20468150;18R;11-8-2019 11:47;A56;SUGOL
11-8-2019 08:50;20468276;;11-8-2019 11:48;;null
11-8-2019 12:05;20468213;18R;11-8-2019 11:48;C09;RIVER
11-8-2019 12:05;20468072;18R;11-8-2019 11:50;A52;ARTIP
11-8-2019 11:50;20468682;;11-8-2019 11:51;;null
11-8-2019 08:35;20468238;;11-8-2019 11:52;;RIVER
11-8-2019 12:05;20468271;;11-8-2019 11:52;;null
11-8-2019 12:05;20468232;18R;11-8-2019 11:53;C14;ARTIP
