T_UPDATE;FLIGHT_ID;RUNWAY;TIME;GATE;SID;FLOW_CONTROL_STATE;CTOT
6-8-2019 08:35;20456612;21;6-8-2019 08:26;;LNO6K;CLEARED;null
6-8-2019 08:35;20456636;24;6-8-2019 08:27;D07;BER1S;CLEARED;null
6-8-2019 08:35;20456619;18L;6-8-2019 08:27;B23;KDD1E;CLEARED;null
6-8-2019 08:35;20456627;18L;6-8-2019 08:28;C09;REN1E;CLEARED;null
6-8-2019 08:50;20456601;24;6-8-2019 08:29;H03;BER1S;CLEARED;null
6-8-2019 08:50;20456756;18L;6-8-2019 08:29;B24;AND2E;CLEARED;null
6-8-2019 05:50;20456649;;6-8-2019 08:30;;;CLEARED;null
6-8-2019 05:50;20456653;;6-8-2019 08:30;;;CLEARED;null
6-8-2019 05:50;20456654;;6-8-2019 08:30;;;CLEARED;null
6-8-2019 06:20;20456744;;6-8-2019 08:30;;;CLEARED;null
6-8-2019 08:50;20456705;21;6-8-2019 08:30;;;CLEARED;null
6-8-2019 08:50;20456614;24;6-8-2019 08:30;D25;VAL2S;CLEARED;null
6-8-2019 08:50;20456624;18L;6-8-2019 08:30;C11;KDD1E;CLEARED;null
6-8-2019 08:50;20456704;24;6-8-2019 08:31;D43;BER1S;CLEARED;null
6-8-2019 08:50;20456617;18L;6-8-2019 08:32;D92;AND2E;CLEARED;null
6-8-2019 08:50;20456848;;6-8-2019 08:33;;;CLEARED;null
6-8-2019 08:50;20456541;18L;6-8-2019 08:33;B20;KDD1E;CLEARED;null
6-8-2019 08:50;20456603;24;6-8-2019 08:34;H05;VAL2S;CLEARED;null
6-8-2019 08:50;20456622;18L;6-8-2019 08:34;B31;AND2E;CLEARED;null
6-8-2019 08:50;20456592;24;6-8-2019 08:35;D05;BER1S;CLEARED;null
6-8-2019 08:50;20456616;24;6-8-2019 08:36;A52;VAL2S;CLEARED;null
6-8-2019 08:50;20456632;18L;6-8-2019 08:36;C12;AND2E;CLEARED;null
6-8-2019 08:50;20456656;21;6-8-2019 08:36;;ATR3Q;CLEARED;null
6-8-2019 08:50;20456570;18L;6-8-2019 08:38;D22;REN1E;NOT_RESTRICTED;6-8-2019 08:28
6-8-2019 08:50;20456700;21;6-8-2019 08:39;;ATR3Q;CLEARED;null
6-8-2019 08:50;20456626;18L;6-8-2019 08:39;E04;REN1E;CLEARED;6-8-2019 08:44
6-8-2019 08:50;20456650;24;6-8-2019 08:40;C07;KDD1S;CLEARED;null
6-8-2019 08:50;20456628;18L;6-8-2019 08:41;D94;AND2E;CLEARED;null
6-8-2019 08:50;20456725;24;6-8-2019 08:42;D03;BER1S;CLEARED;null
6-8-2019 08:50;20457114;21;6-8-2019 08:43;;NEX2M;CLEARED;null
6-8-2019 09:05;20456634;24;6-8-2019 08:44;D24;BER1S;CLEARED;null
6-8-2019 09:05;20456702;21;6-8-2019 08:45;;ATR3Q;CLEARED;null
6-8-2019 09:05;20456757;24;6-8-2019 08:46;D57;BER1S;CLEARED;null
6-8-2019 09:05;20457062;21;6-8-2019 08:49;;ATR3Q;CLEARED;null
6-8-2019 09:05;20456618;24;6-8-2019 08:49;D18;REN1S;NOT_RESTRICTED;6-8-2019 08:52
6-8-2019 09:20;20457064;;6-8-2019 08:50;;;CLEARED;null
6-8-2019 09:05;20456635;24;6-8-2019 08:50;G06;BER1S;CLEARED;null
6-8-2019 09:05;20456668;21;6-8-2019 08:51;;VEL3K;;6-8-2019 08:56
6-8-2019 09:05;20457067;24;6-8-2019 08:52;L;;CLEARED;null
6-8-2019 09:05;20456670;24;6-8-2019 08:53;D31;VAL2S;CLEARED;null
6-8-2019 09:05;20456730;22;6-8-2019 08:53;GD;KDD1G;CLEARED;null
6-8-2019 09:05;20456671;24;6-8-2019 08:55;F03;KDD1S;NOT_RESTRICTED;6-8-2019 08:53
6-8-2019 09:35;20457115;;6-8-2019 08:55;;;CLEARED;null
6-8-2019 09:05;20456669;24;6-8-2019 08:57;F07;REN1S;NOT_RESTRICTED;6-8-2019 09:01
6-8-2019 09:20;20456620;24;6-8-2019 08:59;A54;REN1S;NOT_RESTRICTED;6-8-2019 08:55
6-8-2019 06:20;20456732;;6-8-2019 09:00;;;CLEARED;null
6-8-2019 09:20;20456625;24;6-8-2019 09:00;B32;ARN2S;CLEARED;null
6-8-2019 09:20;20456771;21;6-8-2019 09:00;B3;LNO2B;NOT_RESTRICTED;6-8-2019 09:05
6-8-2019 09:20;20456731;21;6-8-2019 09:01;;KOL2M;CLEARED;null
6-8-2019 09:20;20456684;24;6-8-2019 09:02;A56;REN1S;NOT_RESTRICTED;6-8-2019 08:55
6-8-2019 09:20;20456657;21;6-8-2019 09:02;A1;LNO2B;;6-8-2019 09:06
6-8-2019 09:20;20456718;24;6-8-2019 09:03;D47;BER1S;CLEARED;null
6-8-2019 09:20;20456728;22;6-8-2019 09:04;GD;REN1G;CLEARED;null
6-8-2019 09:20;20456723;24;6-8-2019 09:06;D29;VAL2S;NOT_RESTRICTED;6-8-2019 09:04
6-8-2019 09:20;20456701;24;6-8-2019 09:07;A74;BER1S;CLEARED;null
6-8-2019 06:50;20456538;18L;6-8-2019 09:08;C04;REN1E;NOT_RESTRICTED;6-8-2019 09:08
6-8-2019 09:20;20456709;24;6-8-2019 09:08;H01;ARN2S;CLEARED;null
6-8-2019 09:20;20456685;24;6-8-2019 09:09;C14;AND1S;CLEARED;null
6-8-2019 08:50;20457163;;6-8-2019 09:10;;;CLEARED;null
6-8-2019 09:20;20456719;24;6-8-2019 09:11;G07;BER1S;CLEARED;null
6-8-2019 09:20;20457153;24;6-8-2019 09:12;L;;CLEARED;null
6-8-2019 09:20;20456722;24;6-8-2019 09:13;S84;KDD1S;NOT_RESTRICTED;6-8-2019 09:05
6-8-2019 09:35;20457164;;6-8-2019 09:14;;;CLEARED;null
6-8-2019 09:35;20456820;24;6-8-2019 09:15;E09;BER1S;CLEARED;null
6-8-2019 09:35;20456720;24;6-8-2019 09:17;E19;VAL2S;CLEARED;null
6-8-2019 09:35;20456736;21;6-8-2019 09:17;;VFR;CLEARED;null
6-8-2019 09:35;20456766;23;6-8-2019 09:18;;RLU1D;CLEARED;null
6-8-2019 09:35;20456837;;6-8-2019 09:19;;;CLEARED;null
6-8-2019 09:35;20457125;24;6-8-2019 09:19;L;;CLEARED;null
6-8-2019 09:35;20456750;24;6-8-2019 09:21;D53;KDD1S;CLEARED;null
6-8-2019 06:50;20456838;;6-8-2019 09:22;;;CLEARED;null
6-8-2019 06:50;20456839;;6-8-2019 09:22;;;CLEARED;null
6-8-2019 09:35;20456721;24;6-8-2019 09:23;D12;REN1S;NOT_RESTRICTED;6-8-2019 09:22
6-8-2019 06:35;20456799;;6-8-2019 09:25;;;CLEARED;null
6-8-2019 09:35;20456729;24;6-8-2019 09:25;B16;ARN2S;CLEARED;null
6-8-2019 09:35;20456748;21;6-8-2019 09:26;;RON2K;NOT_RESTRICTED;6-8-2019 09:15
6-8-2019 09:35;20456646;24;6-8-2019 09:27;E03;VAL2S;CLEARED;null
6-8-2019 09:35;20456762;21;6-8-2019 09:28;;LNO6K;NOT_RESTRICTED;6-8-2019 09:20
6-8-2019 09:50;20456737;24;6-8-2019 09:28;D10;BER1S;CLEARED;null
6-8-2019 06:50;20456812;;6-8-2019 09:30;;;CLEARED;null
6-8-2019 10:05;20457363;;6-8-2019 09:30;;;CLEARED;null
6-8-2019 09:50;20456761;21;6-8-2019 09:30;;VEL3K;NOT_RESTRICTED;6-8-2019 09:23
6-8-2019 08:20;20457092;21;6-8-2019 09:31;;LNO2B;NOT_RESTRICTED;6-8-2019 09:31
6-8-2019 09:50;20457176;23;6-8-2019 09:31;J;;CLEARED;null
6-8-2019 09:50;20456790;24;6-8-2019 09:31;C06;ARN2S;NOT_RESTRICTED;6-8-2019 09:28
6-8-2019 09:50;20456633;24;6-8-2019 09:32;B17;ARN2S;CLEARED;null
6-8-2019 09:50;20456775;24;6-8-2019 09:34;G03;ARN2S;NOT_RESTRICTED;6-8-2019 09:30
6-8-2019 10:05;20457365;;6-8-2019 09:35;;;CLEARED;null
6-8-2019 09:50;20456733;21;6-8-2019 09:36;;RON2K;NOT_RESTRICTED;6-8-2019 09:25
6-8-2019 09:50;20456798;24;6-8-2019 09:36;JA;LUN1B;CLEARED;null
6-8-2019 09:50;20456786;24;6-8-2019 09:36;F08;REN1S;NOT_RESTRICTED;6-8-2019 09:35
6-8-2019 09:50;20456903;24;6-8-2019 09:37;HGR;;CLEARED;null
6-8-2019 09:50;20456727;24;6-8-2019 09:38;B27;REN1S;CLEARED;6-8-2019 09:28
6-8-2019 09:50;20456787;21;6-8-2019 09:39;;LNO6K;NOT_RESTRICTED;6-8-2019 09:30
6-8-2019 09:50;20456734;24;6-8-2019 09:41;C10;AND1S;CLEARED;null
6-8-2019 09:50;20456774;24;6-8-2019 09:42;H02;REN1S;NOT_RESTRICTED;6-8-2019 09:32
6-8-2019 09:35;20457081;;6-8-2019 09:44;;;CLEARED;null
6-8-2019 10:20;20456846;;6-8-2019 09:44;;;CLEARED;null
6-8-2019 07:05;20456844;;6-8-2019 09:45;;;CLEARED;null
6-8-2019 10:05;20456749;24;6-8-2019 09:45;D04;BER1S;CLEARED;null
6-8-2019 10:05;20456802;18L;6-8-2019 09:45;C13;KDD1E;CLEARED;null
6-8-2019 10:05;20456788;24;6-8-2019 09:47;G04;ARN2S;NOT_RESTRICTED;6-8-2019 09:46
6-8-2019 10:05;20456872;24;6-8-2019 09:48;E24;BER1S;CLEARED;null
6-8-2019 10:35;20456862;;6-8-2019 09:50;;;CLEARED;null
6-8-2019 10:05;20456773;18L;6-8-2019 09:50;E75;ARN3E;CLEARED;null
6-8-2019 10:05;20456823;24;6-8-2019 09:51;D27;SPY3K;CLEARED;null
6-8-2019 10:05;20456776;24;6-8-2019 09:52;A51;VAL2S;CLEARED;null
6-8-2019 10:05;20456687;23;6-8-2019 09:54;KLS;;CLEARED;null
6-8-2019 10:05;20456777;18L;6-8-2019 09:54;B13;REN1E;CLEARED;null
6-8-2019 10:05;20456832;18L;6-8-2019 09:55;B23;KDD1E;CLEARED;null
6-8-2019 10:05;20456828;18L;6-8-2019 09:56;B28;REN1E;CLEARED;null
6-8-2019 10:05;20456847;18L;6-8-2019 09:58;B32;REN1E;NOT_RESTRICTED;6-8-2019 09:59
6-8-2019 10:20;20456829;18L;6-8-2019 09:59;D41;ARN3E;NOT_RESTRICTED;6-8-2019 09:55
6-8-2019 07:20;20456891;;6-8-2019 10:00;;;CLEARED;null
6-8-2019 09:20;20456894;22;6-8-2019 10:00;GD;REN1G;;6-8-2019 10:08
6-8-2019 07:50;20456989;;6-8-2019 10:00;;;CLEARED;null
6-8-2019 08:20;20457084;;6-8-2019 10:00;;;CLEARED;null
6-8-2019 08:20;20457094;;6-8-2019 10:00;;;CLEARED;null
6-8-2019 10:20;20456845;18L;6-8-2019 10:01;C08;ARN3E;NOT_RESTRICTED;6-8-2019 09:57
6-8-2019 10:20;20456651;21;6-8-2019 10:02;A1;LNO2B;NOT_RESTRICTED;6-8-2019 10:00
6-8-2019 10:20;20456830;18L;6-8-2019 10:03;D16;REN1E;CLEARED;6-8-2019 09:59
6-8-2019 10:20;20456822;24;6-8-2019 10:03;D26;VAL2S;NOT_RESTRICTED;6-8-2019 10:02
6-8-2019 10:20;20456861;24;6-8-2019 10:04;A41;SPY3K;CLEARED;null
6-8-2019 10:20;20456863;18L;6-8-2019 10:04;B15;REN1E;NOT_RESTRICTED;6-8-2019 10:02
6-8-2019 10:20;20457207;24;6-8-2019 10:04;HGR;;CLEARED;null
6-8-2019 10:20;20457387;24;6-8-2019 10:05;;;CLEARED;null
6-8-2019 10:20;20456857;24;6-8-2019 10:05;C18;VAL2S;CLEARED;null
6-8-2019 10:20;20456789;18L;6-8-2019 10:06;D23;REN1E;NOT_RESTRICTED;6-8-2019 10:00
6-8-2019 10:20;20456859;23;6-8-2019 10:06;;;CLEARED;null
6-8-2019 10:20;20456860;24;6-8-2019 10:07;A56;SPY3K;CLEARED;null
6-8-2019 10:20;20456895;18L;6-8-2019 10:08;A53;KDD1E;CLEARED;null
6-8-2019 10:20;20456945;24;6-8-2019 10:09;D14;SPY3K;CLEARED;null
6-8-2019 10:20;20456800;18L;6-8-2019 10:09;G02;ARN3E;NOT_RESTRICTED;6-8-2019 10:01
6-8-2019 10:35;20456916;;6-8-2019 10:09;;;CLEARED;null
6-8-2019 10:20;20457116;21;6-8-2019 10:10;;ATR2M;CLEARED;null
6-8-2019 10:20;20456842;24;6-8-2019 10:10;C04;SPY3K;CLEARED;null
6-8-2019 10:20;20457005;24;6-8-2019 10:12;D43;BER1S;CLEARED;null
6-8-2019 10:20;20456856;24;6-8-2019 10:12;D2;WDY1B;NOT_RESTRICTED;6-8-2019 10:11
6-8-2019 10:20;20456876;21;6-8-2019 10:13;;LNO6K;;6-8-2019 10:19
6-8-2019 10:35;20456879;24;6-8-2019 10:14;C16;SPY3K;CLEARED;null
6-8-2019 10:35;20456910;18L;6-8-2019 10:14;D05;ARN3E;NOT_RESTRICTED;6-8-2019 10:14
6-8-2019 10:35;20456904;24;6-8-2019 10:15;C1;WDY1B;NOT_RESTRICTED;6-8-2019 10:15
6-8-2019 10:35;20456877;24;6-8-2019 10:15;G09;BER1S;CLEARED;null
6-8-2019 10:35;20456840;18L;6-8-2019 10:16;B35;KDD1E;CLEARED;null
6-8-2019 10:35;20456843;23;6-8-2019 10:17;;;CLEARED;null
6-8-2019 10:35;20457336;21;6-8-2019 10:17;AZS;;CLEARED;null
6-8-2019 10:35;20457433;23;6-8-2019 10:18;;;CLEARED;null
6-8-2019 10:35;20457325;21;6-8-2019 10:18;AZS;;CLEARED;null
6-8-2019 10:35;20456811;24;6-8-2019 10:18;L;;CLEARED;null
6-8-2019 10:35;20456890;24;6-8-2019 10:19;A61;BER1S;CLEARED;null
6-8-2019 10:35;20457204;22;6-8-2019 10:19;GD;LOP1G;CLEARED;null
6-8-2019 10:35;20456888;24;6-8-2019 10:20;A63;SPY3K;CLEARED;null
6-8-2019 10:35;20456887;18L;6-8-2019 10:20;D25;ARN3E;NOT_RESTRICTED;6-8-2019 10:15
6-8-2019 10:35;20456937;24;6-8-2019 10:20;B2;WDY1B;NOT_RESTRICTED;6-8-2019 10:25
6-8-2019 10:35;20456893;24;6-8-2019 10:21;A34;BER1S;CLEARED;null
6-8-2019 09:35;20456885;22;6-8-2019 10:22;GD;;NOT_RESTRICTED;6-8-2019 10:22
6-8-2019 10:20;20457245;21;6-8-2019 10:22;;LER2M;CLEARED;null
6-8-2019 10:35;20456881;24;6-8-2019 10:22;A44;SPY3K;CLEARED;null
6-8-2019 10:35;20456858;18L;6-8-2019 10:22;C12;REN1E;CLEARED;null
6-8-2019 10:35;20456907;18L;6-8-2019 10:24;B20;REN1E;CLEARED;null
6-8-2019 07:50;20456998;;6-8-2019 10:25;;;CLEARED;null
6-8-2019 09:35;20457253;;6-8-2019 10:25;;;CLEARED;null
6-8-2019 10:35;20456908;24;6-8-2019 10:25;E08;BER1S;CLEARED;null
6-8-2019 10:35;20456905;18L;6-8-2019 10:25;C14;REN1E;CLEARED;null
6-8-2019 10:35;20456921;18L;6-8-2019 10:27;B24;REN1E;CLEARED;null
6-8-2019 10:35;20456940;24;6-8-2019 10:27;B36;SPY3K;CLEARED;null
6-8-2019 10:35;20456939;24;6-8-2019 10:28;A42;BER1S;CLEARED;null
6-8-2019 09:35;20457274;;6-8-2019 10:30;;;CLEARED;null
6-8-2019 10:50;20456920;18L;6-8-2019 10:30;B31;KDD1E;CLEARED;null
6-8-2019 10:50;20456918;24;6-8-2019 10:30;H01;VAL2S;CLEARED;null
6-8-2019 10:50;20457237;24;6-8-2019 10:30;L;;CLEARED;null
6-8-2019 10:50;20456917;18L;6-8-2019 10:31;C11;ARN3E;NOT_RESTRICTED;6-8-2019 10:31
6-8-2019 10:50;20457473;24;6-8-2019 10:31;;;CLEARED;null
6-8-2019 10:50;20456950;24;6-8-2019 10:32;A32;BER1S;CLEARED;null
6-8-2019 10:50;20456735;21;6-8-2019 10:32;;VEL3K;;6-8-2019 10:32
6-8-2019 10:50;20456969;18L;6-8-2019 10:32;C07;KDD1E;CLEARED;null
6-8-2019 10:50;20456801;24;6-8-2019 10:34;E75;VAL2S;CLEARED;null
6-8-2019 10:50;20456924;18L;6-8-2019 10:34;A64;REN1E;CLEARED;null
6-8-2019 10:50;20457087;;6-8-2019 10:35;;;CLEARED;null
6-8-2019 10:50;20457012;23;6-8-2019 10:35;J;;CLEARED;null
6-8-2019 10:50;20456968;24;6-8-2019 10:35;E05;BER1S;CLEARED;null
6-8-2019 10:50;20457410;22;6-8-2019 10:37;GD;ARN3G;NOT_RESTRICTED;6-8-2019 10:28
6-8-2019 10:50;20456965;24;6-8-2019 10:38;A52;BER1S;CLEARED;null
6-8-2019 10:50;20456953;18L;6-8-2019 10:38;A35;ARN3E;CLEARED;null
6-8-2019 10:50;20456974;24;6-8-2019 10:39;D52;SPY3K;CLEARED;null
6-8-2019 10:50;20456967;18L;6-8-2019 10:40;B16;REN1E;CLEARED;null
6-8-2019 10:50;20456995;24;6-8-2019 10:41;E06;BER1S;CLEARED;null
6-8-2019 10:50;20456952;18L;6-8-2019 10:42;C09;REN1E;NOT_RESTRICTED;6-8-2019 10:44
6-8-2019 11:05;20457009;24;6-8-2019 10:43;H04;BER1S;CLEARED;null
6-8-2019 08:05;20457032;;6-8-2019 10:45;;;CLEARED;null
6-8-2019 09:50;20457322;;6-8-2019 10:45;;;CLEARED;null
6-8-2019 11:05;20457011;21;6-8-2019 10:45;;LNO6K;NOT_RESTRICTED;6-8-2019 10:50
6-8-2019 11:05;20456991;18L;6-8-2019 10:46;C05;KDD1E;NOT_RESTRICTED;6-8-2019 10:46
6-8-2019 11:05;20457088;;6-8-2019 10:48;;;CLEARED;null
6-8-2019 11:05;20456954;24;6-8-2019 10:48;A43;SPY3K;CLEARED;null
6-8-2019 11:05;20456997;18L;6-8-2019 10:48;A71;KDD1E;CLEARED;null
6-8-2019 11:05;20457476;;6-8-2019 10:49;;;CLEARED;null
6-8-2019 11:05;20457077;21;6-8-2019 10:49;;EH5;CLEARED;null
6-8-2019 11:05;20456977;18L;6-8-2019 10:49;D22;ARN3E;NOT_RESTRICTED;6-8-2019 10:49
6-8-2019 11:05;20456970;24;6-8-2019 10:50;F05;BER1S;CLEARED;null
6-8-2019 11:05;20457496;21;6-8-2019 10:50;;;CLEARED;null
6-8-2019 11:05;20456993;24;6-8-2019 10:51;E07;VAL2S;CLEARED;null
6-8-2019 11:05;20456966;18L;6-8-2019 10:52;D48;KDD1E;NOT_RESTRICTED;6-8-2019 10:48
6-8-2019 11:05;20457362;21;6-8-2019 10:52;;;CLEARED;null
6-8-2019 11:05;20456976;24;6-8-2019 10:52;JA;ARN2B;CLEARED;null
6-8-2019 11:05;20457028;24;6-8-2019 10:53;F09;BER1S;CLEARED;null
6-8-2019 11:05;20457003;18L;6-8-2019 10:53;D29;ARN3E;NOT_RESTRICTED;6-8-2019 10:43
6-8-2019 11:05;20457035;18L;6-8-2019 10:55;D47;KDD1E;CLEARED;null
6-8-2019 11:05;20456996;24;6-8-2019 10:55;B27;SPY3K;CLEARED;null
6-8-2019 11:05;20457013;18L;6-8-2019 10:57;D44;REN1E;CLEARED;6-8-2019 10:49
6-8-2019 11:05;20457031;24;6-8-2019 10:57;A3;WDY1B;;6-8-2019 11:02
6-8-2019 11:05;20457045;24;6-8-2019 10:57;A33;BER1S;CLEARED;null
6-8-2019 11:20;20457033;18L;6-8-2019 10:58;E20;KDD1E;CLEARED;6-8-2019 11:13
6-8-2019 10:35;20457000;;6-8-2019 11:00;;;CLEARED;null
6-8-2019 08:50;20457014;24;6-8-2019 11:00;H03;BER1S;CLEARED;null
6-8-2019 11:20;20456975;21;6-8-2019 11:01;;RON2K;CLEARED;6-8-2019 10:40
6-8-2019 11:20;20457036;24;6-8-2019 11:02;A54;VAL2S;CLEARED;null
6-8-2019 11:20;20456938;24;6-8-2019 11:03;C15;KDD1S;NOT_RESTRICTED;6-8-2019 11:01
6-8-2019 11:20;20457128;24;6-8-2019 11:04;D49;BER1S;CLEARED;null
6-8-2019 10:50;20457500;;6-8-2019 11:05;;;CLEARED;null
6-8-2019 11:20;20456973;24;6-8-2019 11:06;G05;VAL2S;CLEARED;null
6-8-2019 11:20;20457506;24R;6-8-2019 11:07;;RWYHD;CLEARED;null
6-8-2019 11:20;20457236;24;6-8-2019 11:07;HGR;;CLEARED;null
6-8-2019 11:20;20457503;24R;6-8-2019 11:08;;RWYHD;CLEARED;null
6-8-2019 11:20;20457061;24;6-8-2019 11:08;A65;BER1S;CLEARED;null
6-8-2019 11:05;20457505;;6-8-2019 11:10;;;CLEARED;null
6-8-2019 11:05;20457507;;6-8-2019 11:10;;;CLEARED;null
6-8-2019 11:20;20457402;;6-8-2019 11:10;;;CLEARED;null
6-8-2019 11:20;20457047;24;6-8-2019 11:11;C18;REN1S;CLEARED;null
6-8-2019 11:20;20457056;24;6-8-2019 11:12;D1;LUN1B;NOT_RESTRICTED;6-8-2019 11:05
6-8-2019 11:20;20457059;21;6-8-2019 11:12;;LNO6K;NOT_RESTRICTED;6-8-2019 11:05
6-8-2019 11:20;20457074;24;6-8-2019 11:13;A62;VAL2S;CLEARED;null
6-8-2019 11:20;20456983;23;6-8-2019 11:13;;;CLEARED;null
6-8-2019 11:35;20457145;24;6-8-2019 11:14;D03;BER1S;CLEARED;null
6-8-2019 08:35;20457124;;6-8-2019 11:15;;;CLEARED;null
6-8-2019 09:05;20457205;;6-8-2019 11:15;;;CLEARED;null
6-8-2019 10:35;20457459;;6-8-2019 11:15;;;CLEARED;null
6-8-2019 11:35;20457446;24;6-8-2019 11:15;L;;CLEARED;null
6-8-2019 11:35;20457079;24;6-8-2019 11:15;S87;ARN2S;NOT_RESTRICTED;6-8-2019 11:17
6-8-2019 11:35;20457160;24;6-8-2019 11:17;D07;BER1S;CLEARED;null
6-8-2019 11:35;20457058;24;6-8-2019 11:18;E22;REN1S;CLEARED;null
6-8-2019 11:35;20457075;21;6-8-2019 11:19;;VEL3K;CLEARED;null
6-8-2019 11:35;20457057;24;6-8-2019 11:21;G06;BER1S;CLEARED;null
6-8-2019 11:35;20457076;24;6-8-2019 11:22;G03;AND1S;CLEARED;null
6-8-2019 11:35;20457581;;6-8-2019 11:23;;;CLEARED;null
6-8-2019 11:35;20457208;24;6-8-2019 11:25;H03;BER1S;CLEARED;null
6-8-2019 11:35;20456955;24;6-8-2019 11:26;C13;KDD1S;CLEARED;6-8-2019 11:51
6-8-2019 11:35;20457097;24;6-8-2019 11:27;A55;AND1S;CLEARED;null
6-8-2019 11:50;20457099;24;6-8-2019 11:28;A44;ARN2S;CLEARED;null
6-8-2019 11:50;20457119;24;6-8-2019 11:29;D41;VAL2S;NOT_RESTRICTED;6-8-2019 11:30
6-8-2019 10:35;20456988;23;6-8-2019 11:30;;;CLEARED;null
6-8-2019 08:50;20457138;;6-8-2019 11:30;;;CLEARED;null
6-8-2019 08:50;20457142;;6-8-2019 11:30;;;CLEARED;null
6-8-2019 10:50;20457479;;6-8-2019 11:30;;;CLEARED;null
6-8-2019 11:05;20457508;;6-8-2019 11:30;;;CLEARED;null
6-8-2019 11:05;20457521;;6-8-2019 11:30;;;CLEARED;null
6-8-2019 11:50;20457120;24;6-8-2019 11:31;D57;BER1S;CLEARED;null
6-8-2019 11:50;20457030;23;6-8-2019 11:32;;RLU1D;CLEARED;null
6-8-2019 11:50;20457100;24;6-8-2019 11:34;H01;BER1S;CLEARED;null
6-8-2019 11:50;20457089;24;6-8-2019 11:35;D12;REN1S;NOT_RESTRICTED;6-8-2019 11:34
6-8-2019 11:50;20457166;21;6-8-2019 11:35;;LNO6K;CLEARED;null
6-8-2019 11:50;20457107;24;6-8-2019 11:36;E04;ARN2S;NOT_RESTRICTED;6-8-2019 11:33
6-8-2019 11:50;20457121;24;6-8-2019 11:38;D53;BER1S;CLEARED;null
6-8-2019 11:50;20457543;;6-8-2019 11:39;;;CLEARED;null
6-8-2019 11:50;20457110;24;6-8-2019 11:40;D56;REN1S;NOT_RESTRICTED;6-8-2019 11:32
6-8-2019 11:50;20457422;24;6-8-2019 11:42;;;CLEARED;null
6-8-2019 11:50;20457206;24;6-8-2019 11:42;D10;BER1S;CLEARED;null
6-8-2019 11:50;20457141;24;6-8-2019 11:44;L;;CLEARED;null
6-8-2019 11:50;20457609;;6-8-2019 11:45;;;CLEARED;null
6-8-2019 12:05;20457269;21;6-8-2019 11:45;;ATR3Q;CLEARED;null
6-8-2019 12:05;20457078;24;6-8-2019 11:45;F04;VAL2S;CLEARED;null
6-8-2019 12:05;20457140;18L;6-8-2019 11:46;H02;ARN3E;CLEARED;null
6-8-2019 12:05;20457645;;6-8-2019 11:47;;;CLEARED;null
6-8-2019 12:05;20457130;18L;6-8-2019 11:47;D54;KDD1E;CLEARED;6-8-2019 11:53
6-8-2019 12:05;20457108;24;6-8-2019 11:48;G07;SPY3K;CLEARED;null
6-8-2019 12:05;20457150;18L;6-8-2019 11:48;D14;ARN3E;CLEARED;null
6-8-2019 12:05;20457184;21;6-8-2019 11:48;;ATR3Q;CLEARED;null
6-8-2019 12:05;20457181;18L;6-8-2019 11:49;B20;KDD1E;CLEARED;null
6-8-2019 09:05;20457214;;6-8-2019 11:50;;;CLEARED;null
6-8-2019 09:05;20457215;;6-8-2019 11:50;;;CLEARED;null
6-8-2019 11:35;20457556;23;6-8-2019 11:50;;LW1;CLEARED;null
6-8-2019 11:35;20457565;23;6-8-2019 11:50;;LW1;CLEARED;null
6-8-2019 12:05;20457129;24;6-8-2019 11:50;D29;BER1S;CLEARED;null
6-8-2019 12:05;20457158;18L;6-8-2019 11:51;E18;ARN3E;NOT_RESTRICTED;6-8-2019 11:49
6-8-2019 12:05;20457591;23;6-8-2019 11:51;;;CLEARED;null
6-8-2019 12:05;20457151;24;6-8-2019 11:51;C10;SPY3K;CLEARED;null
6-8-2019 12:05;20457185;21;6-8-2019 11:51;;ATR3Q;CLEARED;null
6-8-2019 12:05;20457146;24;6-8-2019 11:52;D18;VAL2S;CLEARED;null
6-8-2019 12:05;20456999;23;6-8-2019 11:53;;RLU1D;CLEARED;null
6-8-2019 12:05;20457608;25;6-8-2019 11:53;;VFR G;CLEARED;null
6-8-2019 12:05;20456951;18L;6-8-2019 11:53;D24;ARN3E;CLEARED;6-8-2019 11:52
6-8-2019 12:05;20457167;24;6-8-2019 11:54;E19;BER1S;CLEARED;null
6-8-2019 12:05;20457149;18L;6-8-2019 11:55;A45;REN1E;CLEARED;6-8-2019 12:19
6-8-2019 12:05;20457139;24;6-8-2019 11:55;L;;CLEARED;null
6-8-2019 12:05;20457182;18L;6-8-2019 11:56;C06;KDD1E;CLEARED;null
6-8-2019 12:05;20457606;25;6-8-2019 11:56;;VFR G;CLEARED;null
6-8-2019 12:05;20457190;24;6-8-2019 11:56;A34;BER1S;CLEARED;null
6-8-2019 12:05;20457217;21;6-8-2019 11:57;;ATR3Q;CLEARED;null
6-8-2019 12:05;20457195;18L;6-8-2019 11:57;D44;REN1E;CLEARED;null
6-8-2019 12:05;20457178;21;6-8-2019 11:58;;RON2K;CLEARED;null
6-8-2019 12:20;20457154;;6-8-2019 11:59;;;CLEARED;null
6-8-2019 12:20;20457186;21;6-8-2019 11:59;B3;LNO2B;NOT_RESTRICTED;6-8-2019 12:05
6-8-2019 09:20;20457223;;6-8-2019 12:00;;;CLEARED;null
6-8-2019 12:20;20457430;23;6-8-2019 12:01;NNA;;CLEARED;null
6-8-2019 12:20;20457199;21;6-8-2019 12:01;;VEL3K;CLEARED;null
