T_UPDATE;FLIGHT_ID;SFPL_ID;CALLSIGN;REGISTRATION;OPERATOR;TYPE_OF_TRANSPONDER;SSR;FLIGHT_RULES;FLIGHT_TYPE;T0;ICAO_ACTYPE;WTC;ADEP;DEST;TAS;RFL;NFL;XFL;CFMU_DELAY;CONTROL;STATUS;FPOS_TRACK_ID
12-9-2021 17:50:13;21520545;395;PHNSC;null;null;S;null;V;REGIONAL;12-9-2021 13:52:46;DR40;L;EHRD;EHRD;105;0;null;null;0;null;CONTROLLED;0
12-9-2021 18:05:13;21520546;396;KLM48R;PHEXV;KLM;L;2507;I;INBOUND;12-9-2021 13:53:00;E190;M;EGGD;EHAM;460;230;230;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 18:05:15;21520547;397;PHDVK;PHDVK;null;L;512;I;REGIONAL;12-9-2021 13:53:00;PC24;M;LIRA;EHRD;414;430;160;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 18:20:11;21520548;398;KLM72M;PHEXR;KLM;L;3241;I;INBOUND;12-9-2021 13:54:00;E75L;M;EGFF;EHAM;450;290;230;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 17:50:12;21520549;399;BEL2SA;OOSSS;BEL;H;478;I;TRANSIT;12-9-2021 13:54:00;A319;M;ESGG;EBBR;447;370;260;150;0;null;OBSERVED,CONTROLLED;0
12-9-2021 17:50:13;21520550;400;BEL8MN;OOSSX;BEL;H;480;I;TRANSIT;12-9-2021 13:54:00;A319;M;EKCH;EBBR;444;370;260;150;0;null;OBSERVED,CONTROLLED;0
12-9-2021 18:20:12;21520551;401;KLM42U;PHEZF;KLM;H;2121;I;INBOUND;12-9-2021 13:54:00;E190;M;EDDS;EHAM;437;380;260;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 18:20:12;21520552;402;KLM1396;PHBGT;KLM;L;1887;I;INBOUND;12-9-2021 13:54:00;B737;M;ULLI;EHAM;449;400;260;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 18:05:14;21520553;403;EJU7919;OEIVQ;EJU;L;3810;I;OUTBOUND;12-9-2021 13:55:00;A320;M;EHAM;EGSS;357;240;null;240;0;LOCKED;OBSERVED,CONTROLLED;0
12-9-2021 18:05:14;21520554;404;KLM96B;PHHSD;KLM;L;584;I;INBOUND;12-9-2021 13:55:00;B738;M;EDDH;EHAM;394;200;260;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 17:35:15;21520555;405;CAI1744;9HAMI;CAI;S;1635;I;REGIONAL;12-9-2021 13:55:00;A320;M;EHBK;LTAI;404;190;null;60;0;null;OBSERVED,CONTROLLED;0
12-9-2021 18:35:12;21520556;406;KLM1844;PHBXI;KLM;L;512;I;INBOUND;12-9-2021 13:55:00;B738;M;LOWW;EHAM;448;300;260;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 18:05:13;21520557;407;NJE780D;CSPHJ;NJE;H;2887;I;REGIONAL;12-9-2021 13:56:00;E55P;M;LEPA;EHGG;421;430;260;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 18:20:11;21520558;408;KLM20P;PHBXN;KLM;L;512;I;INBOUND;12-9-2021 13:58:00;B738;M;LFPG;EHAM;399;220;220;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 18:20:13;21520559;410;KLM33T;PHBXK;KLM;L;512;I;INBOUND;12-9-2021 13:58:00;B738;M;LICC;EHAM;455;380;260;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 14:20:16;21520560;411;PHHLI;null;null;S;null;V;TRANSIT;12-9-2021 13:58:01;ZZZZ;L;ZZZZ;ZZZZ;100;0;null;null;0;null;CANCELLED;0
12-9-2021 19:20:14;21520561;412;RPAS;null;null;S;null;V;REGIONAL;12-9-2021 13:58:08;ZZZZ;L;EHEH;EHEH;100;0;null;null;0;null;CONTROLLED;0
12-9-2021 14:35:13;21520562;413;FNK1;null;FNK;S;null;V;TRANSIT;12-9-2021 13:58:10;ZZZZ;L;ZZZZ;ZZZZ;100;0;null;null;0;null;CANCELLED;0
12-9-2021 16:20:13;21520563;414;PHUSL;null;null;S;null;V;REGIONAL;12-9-2021 13:58:42;DA40;L;EHLE;EHLE;120;0;null;null;0;null;CONTROLLED;0
12-9-2021 16:05:14;21520564;415;PHKMR;PHKMR;null;S;null;V;OUTBOUND;12-9-2021 13:58:51;GA8;L;EHAM;EHRD;100;0;null;null;0;null;CONTROLLED;0
12-9-2021 17:50:12;21520565;416;TFL576;YLLCT;TFL;L;512;I;REGIONAL;12-9-2021 13:59:00;A320;M;GCLP;EHEH;455;360;160;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 14:05:16;21520566;417;N4972K;null;null;S;null;I;REGIONAL;12-9-2021 13:59:22;P210;L;LFST;EHSE;160;160;null;null;0;null;CANCELLED;0
12-9-2021 17:05:14;21520567;418;N4972K;null;null;S;3532;I;REGIONAL;12-9-2021 13:59:42;P210;L;LFST;EHSE;160;160;50;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 18:05:15;21520568;419;S5CEG;S5CEG;null;S;2078;I;INBOUND;12-9-2021 14:00:01;C525;L;LIEO;EHAM;373;340;200;null;0;LOCKED;OBSERVED,CONTROLLED;0
12-9-2021 18:20:11;21520569;420;KLM1088;PHEZV;KLM;H;3247;I;INBOUND;12-9-2021 14:00:01;E190;M;EICK;EHAM;460;390;230;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 18:35:11;21520570;421;AEA1094;ECMVY;AEA;L;1100;I;OUTBOUND;12-9-2021 14:00:01;B738;M;EHAM;LEMD;453;330;null;260;0;LOCKED;OBSERVED,CONTROLLED;0
12-9-2021 18:20:13;21520571;422;NAX2YW;SERRO;NAX;L;106;I;OUTBOUND;12-9-2021 14:00:01;B738;M;EHAM;ESSA;439;370;null;290;0;LOCKED;OBSERVED,CONTROLLED;0
12-9-2021 18:35:11;21520572;423;QTR188G;A7BFI;QTR;L;1628;I;OUTBOUND;12-9-2021 14:00:01;B77L;H;EHAM;OTHH;476;350;null;250;0;LOCKED;OBSERVED,CONTROLLED;0
12-9-2021 17:50:13;21520573;424;PHAFS;null;null;S;null;V;REGIONAL;12-9-2021 14:00:17;S11;L;EHGG;EHLE;100;0;null;null;0;null;CONTROLLED;0
12-9-2021 16:05:15;21520574;425;PHHCG;null;null;S;null;V;REGIONAL;12-9-2021 14:00:26;C172;L;EHBK;EHBK;110;0;null;null;0;null;CONTROLLED;0
12-9-2021 18:35:11;21520575;426;PHGRM;null;null;N;null;V;TRANSIT;12-9-2021 14:00:41;BALL;L;ZZZZ;ZZZZ;27;0;null;null;0;null;null;0
12-9-2021 18:20:11;21520576;427;KLM40E;PHBGF;KLM;L;1871;I;INBOUND;12-9-2021 14:01:01;B737;M;EFHK;EHAM;453;400;260;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 18:20:11;21520577;428;KLM76W;PHBXZ;KLM;L;2701;I;INBOUND;12-9-2021 14:01:01;B738;M;EGCC;EHAM;450;230;250;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 18:35:11;21520578;429;KLM36S;PHBXY;KLM;L;486;I;INBOUND;12-9-2021 14:01:01;B738;M;EKBI;EHAM;435;280;260;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 18:35:11;21520579;430;KLM90A;PHBCL;KLM;L;512;I;INBOUND;12-9-2021 14:02:01;B738;M;LIRF;EHAM;450;400;200;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 18:05:14;21520580;431;KLM77R;PHEXF;KLM;L;512;I;INBOUND;12-9-2021 14:02:01;E190;M;LIRQ;EHAM;447;380;200;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 18:35:13;21520581;432;KLM92N;PHBGG;KLM;L;null;I;INBOUND;12-9-2021 14:02:01;B737;M;LEVC;EHAM;446;400;null;null;0;null;CANCELLED;0
12-9-2021 18:35:12;21520582;433;KLM32E;PHBCG;KLM;L;512;I;INBOUND;12-9-2021 14:02:01;B738;M;LGAV;EHAM;457;360;260;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 18:35:11;21520583;434;PHBBC;null;null;S;null;V;REGIONAL;12-9-2021 14:02:01;C182;L;EDFM;EHEH;130;0;null;null;0;null;CONTROLLED;0
12-9-2021 18:20:12;21520584;435;KLM76Q;PHEXW;KLM;L;502;I;INBOUND;12-9-2021 14:03:01;E75L;M;ENCN;EHAM;419;380;260;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 18:50:11;21520585;436;SIA7372;9VSFK;SIA;L;512;I;INBOUND;12-9-2021 14:03:01;B744;H;VOMM;EHAM;568;300;260;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 18:20:13;21520586;437;DEHCB;null;null;S;null;V;TRANSIT;12-9-2021 14:03:47;PA18;L;EDRK;EBBT;75;0;null;null;0;null;null;0
12-9-2021 15:50:15;21520587;438;BBX01B;OYHLM;BBX;S;2241;I;REGIONAL;12-9-2021 14:03:57;A189;M;EHKD;EHQJ;140;20;null;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 16:05:11;21520588;439;PHUSH;null;null;S;null;V;REGIONAL;12-9-2021 14:04:15;DV20;L;EHLE;EHLE;100;0;null;null;0;null;CONTROLLED;0
12-9-2021 15:05:16;21520589;440;LCO1507;N542LA;LCO;L;512;I;OUTBOUND;12-9-2021 14:04:37;B763;H;EHAM;EDDF;348;230;null;230;0;LOCKED;OBSERVED,CONTROLLED;0
12-9-2021 18:50:12;21520590;441;KLM1624;PHBXD;KLM;L;512;I;INBOUND;12-9-2021 14:05:00;B738;M;LIML;EHAM;448;340;200;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 18:20:12;21520591;442;TRA4Y;PHHZW;TRA;L;117;I;OUTBOUND;12-9-2021 14:05:00;B738;M;EHAM;LIPX;445;390;null;250;0;LOCKED;OBSERVED,CONTROLLED;0
12-9-2021 18:20:13;21520592;443;KLM948;PHEXX;KLM;L;3243;I;INBOUND;12-9-2021 14:05:00;E75L;M;EGAC;EHAM;450;370;250;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 18:50:11;21520593;444;SAS98E;EIFPH;SAS;H;3687;I;TRANSIT;12-9-2021 14:05:00;CRJ9;M;EBBR;ENGM;446;370;140;250;0;null;OBSERVED,CONTROLLED;0
12-9-2021 18:20:11;21520594;445;KLM1714;PHEZZ;KLM;H;512;I;INBOUND;12-9-2021 14:06:00;E190;M;LPPR;EHAM;381;240;220;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 14:20:13;21520595;446;NCO01;null;NCO;S;null;V;TRANSIT;12-9-2021 14:06:41;ZZZZ;L;ZZZZ;ZZZZ;100;0;null;null;0;null;CANCELLED;0
12-9-2021 18:35:12;21520596;447;KLM34H;PHEXY;KLM;L;1069;I;INBOUND;12-9-2021 14:07:00;E190;M;EGPD;EHAM;443;230;250;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 18:20:12;21520597;448;KLM16Y;PHEZT;KLM;H;2784;I;INBOUND;12-9-2021 14:07:00;E190;M;LEPA;EHAM;450;380;220;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 18:50:11;21520598;449;KLM1204;PHEZA;KLM;H;1191;I;INBOUND;12-9-2021 14:07:00;E190;M;ENZV;EHAM;456;400;250;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 18:20:12;21520599;450;KLM38M;PHEZI;KLM;H;2472;I;INBOUND;12-9-2021 14:07:00;E190;M;EIDW;EHAM;460;370;250;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 18:35:13;21520600;451;KLM87N;PHNXA;KLM;L;482;I;INBOUND;12-9-2021 14:08:00;E295;M;ESGG;EHAM;443;400;260;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 18:20:12;21520601;452;CFE23X;GLCYR;CFE;S;2516;I;INBOUND;12-9-2021 14:08:00;E190;M;EGLC;EHAM;460;190;190;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 18:20:13;21520602;453;KLM80L;PHEXT;KLM;L;3287;I;INBOUND;12-9-2021 14:08:00;E75L;M;EGBB;EHAM;450;230;230;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 17:50:13;21520603;454;DIHKW;DIHKW;null;S;512;I;REGIONAL;12-9-2021 14:10:00;C525;L;EHRD;LFST;357;230;null;190;0;null;OBSERVED,CONTROLLED;0
12-9-2021 18:05:15;21520604;455;KLM64N;PHBGI;KLM;L;3991;I;INBOUND;12-9-2021 14:10:00;B737;M;EGNT;EHAM;450;330;250;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 18:05:14;21520605;456;EJU58GC;OELQT;EJU;L;3248;I;OUTBOUND;12-9-2021 14:10:00;A319;M;EHAM;EGKK;359;240;null;240;0;LOCKED;OBSERVED,CONTROLLED;0
12-9-2021 18:05:13;21520606;457;TRA309C;PHHSC;TRA;L;1653;I;REGIONAL;12-9-2021 14:10:01;B738;M;EHEH;LIPE;445;410;null;160;0;null;OBSERVED,CONTROLLED;0
12-9-2021 18:50:13;21520607;458;VJT624;9HILV;VJT;L;512;I;REGIONAL;12-9-2021 14:10:01;CRJ2;M;LIML;EHRD;441;360;160;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 18:05:13;21520608;459;TRA5963;PHHXF;TRA;L;110;I;REGIONAL;12-9-2021 14:10:01;B738;M;EHEH;EKCH;352;230;null;160;0;null;OBSERVED,CONTROLLED;0
12-9-2021 18:35:11;21520609;460;KLM98M;PHBXT;KLM;L;2928;I;INBOUND;12-9-2021 14:10:01;B739;M;LEIB;EHAM;451;340;220;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 17:35:13;21520610;461;BBX01B;OYHLM;BBX;S;2241;I;REGIONAL;12-9-2021 14:10:25;A189;M;EHPB;EHKD;140;20;null;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 16:05:15;21520611;462;PHEVB;null;null;S;null;V;REGIONAL;12-9-2021 14:10:34;AAT3;L;EHLE;EHLE;90;0;null;null;0;null;CONTROLLED;0
12-9-2021 18:35:11;21520612;463;KLM67D;PHBCH;KLM;L;2458;I;INBOUND;12-9-2021 14:11:01;B738;M;EGPH;EHAM;450;390;250;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 16:05:13;21520613;464;PHSVT;null;null;S;null;V;REGIONAL;12-9-2021 14:11:17;DR40;L;EHMZ;EHRD;105;0;null;null;0;null;CONTROLLED;0
12-9-2021 18:20:13;21520614;465;KLM1510;PHBCE;KLM;L;552;I;INBOUND;12-9-2021 14:12:01;B738;M;LEAL;EHAM;450;380;220;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 20:20:13;21520615;466;KAC924;9KAOC;KAC;H;512;I;INBOUND;12-9-2021 14:12:01;B77W;H;VGHS;EHAM;512;300;260;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 18:35:12;21520616;467;KLM62R;PHBGX;KLM;L;512;I;INBOUND;12-9-2021 14:13:01;B737;M;LROP;EHAM;452;400;260;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 18:05:15;21520617;468;PHLVH;null;null;S;null;V;REGIONAL;12-9-2021 14:13:07;C172;L;EHLE;EHAL;100;0;null;null;0;null;CONTROLLED;0
12-9-2021 17:20:10;21520618;469;PHLVH;null;null;S;null;V;REGIONAL;12-9-2021 14:13:08;C172;L;EHAL;EHLE;100;0;null;null;0;null;CONTROLLED;0
12-9-2021 18:35:12;21520619;470;KLM1570;PHEZD;KLM;H;512;I;INBOUND;12-9-2021 14:14:01;E190;M;LIEE;EHAM;450;380;220;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 18:20:12;21520620;471;BEL8GA;OOSSO;BEL;H;476;I;TRANSIT;12-9-2021 14:14:01;A319;M;ENGM;EBBR;451;380;260;150;0;null;OBSERVED,CONTROLLED;0
12-9-2021 18:35:12;21520621;472;KLM24X;PHEZE;KLM;H;512;I;INBOUND;12-9-2021 14:14:01;E190;M;LFLL;EHAM;453;380;220;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 18:20:12;21520622;473;JME210N;ECKRN;JME;L;512;I;OUTBOUND;12-9-2021 14:15:01;GALX;M;EHAM;LFPB;453;290;null;260;0;LOCKED;OBSERVED,CONTROLLED;0
12-9-2021 18:50:11;21520623;474;KLM1922;PHNXC;KLM;L;512;I;INBOUND;12-9-2021 14:15:01;E295;M;EPGD;EHAM;436;400;260;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 18:35:12;21520624;475;EJU52XP;OEIZF;EJU;L;512;I;INBOUND;12-9-2021 14:15:01;A320;M;LIRN;EHAM;413;300;260;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 18:35:12;21520625;476;PHGRX;null;null;S;null;V;TRANSIT;12-9-2021 14:15:27;BALL;L;ZZZZ;ZZZZ;27;0;null;null;0;null;null;0
12-9-2021 18:35:11;21520626;477;OOPCK;OOPCK;null;S;2307;I;REGIONAL;12-9-2021 14:16:00;PC12;L;EBCI;EHBD;259;120;70;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 18:35:12;21520627;478;VLG8352;ECNAJ;VLG;L;2899;I;INBOUND;12-9-2021 14:18:00;A20N;M;LEVC;EHAM;446;380;220;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 18:35:12;21520628;479;KLM46A;PHBCA;KLM;L;512;I;INBOUND;12-9-2021 14:20:00;B738;M;LKPR;EHAM;448;380;260;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 18:20:13;21520629;480;IBE3061;ECJAZ;IBE;S;1104;I;OUTBOUND;12-9-2021 14:20:00;A319;M;EHAM;LEMD;437;350;null;260;0;LOCKED;OBSERVED,CONTROLLED;0
12-9-2021 18:50:11;21520630;481;CAI19YF;TCTJO;CAI;L;1670;I;INBOUND;12-9-2021 14:20:00;B738;M;LTAC;EHAM;451;340;280;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 18:35:13;21520631;482;TRA5427;PHHXO;TRA;L;1626;I;OUTBOUND;12-9-2021 14:20:00;B738;M;EHAM;LIRP;447;390;null;250;0;LOCKED;OBSERVED,CONTROLLED;0
12-9-2021 18:35:13;21520632;483;KLM992;PHEXD;KLM;H;3245;I;INBOUND;12-9-2021 14:21:00;E190;M;EGLC;EHAM;460;210;210;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 14:35:14;21520633;484;N586PU;null;null;S;null;I;REGIONAL;12-9-2021 14:21:02;SR20;L;EHMZ;EHRD;120;30;null;null;0;null;CANCELLED;0
12-9-2021 19:50:13;21520634;485;PHDKH;null;null;S;null;V;REGIONAL;12-9-2021 14:21:27;ZZZZ;L;EHEH;EHEH;100;0;null;null;0;null;CONTROLLED;0
13-9-2021 03:50:11;21520635;486;N586PU;null;null;S;null;I;REGIONAL;12-9-2021 14:21:30;SR20;L;EHMZ;EHRD;120;30;null;null;0;null;CONTROLLED;0
12-9-2021 18:35:11;21520636;487;FIN7B;OHLKE;FIN;S;3678;I;TRANSIT;12-9-2021 14:22:00;E190;M;EBBR;EFHK;445;380;140;250;0;null;OBSERVED,CONTROLLED;0
12-9-2021 16:50:15;21520637;488;PHSTZ;null;null;S;null;V;REGIONAL;12-9-2021 14:24:32;C172;L;EHTE;EHLE;100;0;null;null;0;null;CONTROLLED;0
13-9-2021 05:35:17;21520638;489;PHWMM;PHWMM;null;S;null;I;TRANSIT;12-9-2021 14:25:01;C525;L;LFMD;LFMD;360;360;null;null;0;null;null;0
12-9-2021 18:50:12;21520639;490;VLG12MX;ECMIR;VLG;L;512;I;INBOUND;12-9-2021 14:27:01;A319;M;LIRQ;EHAM;443;380;200;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 18:35:13;21520640;491;KLM65Q;PHEXU;KLM;L;512;I;INBOUND;12-9-2021 14:27:01;E75L;M;EPKK;EHAM;425;280;260;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 18:50:11;21520641;492;KLM1832;PHEZN;KLM;H;512;I;INBOUND;12-9-2021 14:27:01;E190;M;EDDB;EHAM;446;380;260;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 18:05:14;21520642;493;PHGDR;null;null;S;null;V;TRANSIT;12-9-2021 14:28:38;ZZZZ;L;ZZZZ;ZZZZ;50;0;null;null;0;null;CONTROLLED;0
12-9-2021 18:05:14;21520643;494;PHGRR;null;null;S;null;V;TRANSIT;12-9-2021 14:28:56;BALL;L;ZZZZ;ZZZZ;27;0;null;null;0;null;null;0
12-9-2021 18:50:12;21520644;495;KLM48C;PHBXB;KLM;L;512;I;INBOUND;12-9-2021 14:29:01;B738;M;LDSP;EHAM;451;380;260;null;0;LOCKED;OBSERVED,CONTROLLED;0
12-9-2021 18:50:12;21520645;496;AJO116;9HCAP;AJO;S;512;I;REGIONAL;12-9-2021 14:29:01;P180;L;LFMN;EHRD;358;360;160;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 18:35:12;21520646;497;RYR5TK;EIEKN;RYR;S;3252;I;REGIONAL;12-9-2021 14:30:01;B738;M;EHEH;EGSS;367;240;null;240;0;null;OBSERVED,CONTROLLED;0
12-9-2021 18:50:12;21520647;498;NAX541B;SERPT;NAX;L;1630;I;OUTBOUND;12-9-2021 14:30:01;B738;M;EHAM;EKCH;432;350;null;250;0;LOCKED;OBSERVED,CONTROLLED;0
12-9-2021 18:50:12;21520648;499;KLM78Y;PHBXS;KLM;L;512;I;INBOUND;12-9-2021 14:32:00;B739;M;LEMG;EHAM;451;340;220;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 19:05:13;21520649;500;EJU61UK;OELQS;EJU;L;512;I;INBOUND;12-9-2021 14:33:00;A319;M;LIMC;EHAM;424;220;200;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 20:50:11;21520650;501;MAC125J;CNNMK;MAC;L;512;I;INBOUND;12-9-2021 14:35:00;A320;M;GMFF;EHAM;453;380;220;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 19:20:14;21520651;502;LOT268;SPLIC;LOT;H;512;I;OUTBOUND;12-9-2021 14:35:00;E75S;M;EHAM;EPWA;429;350;null;250;0;LOCKED;OBSERVED,CONTROLLED;0
12-9-2021 18:50:12;21520652;503;TRA107U;PHHZD;TRA;L;1127;I;REGIONAL;12-9-2021 14:35:00;B738;M;EHEH;LEVC;443;370;null;190;0;null;OBSERVED,CONTROLLED;0
12-9-2021 18:50:12;21520653;504;SAS1600;ESACN;SAS;S;3690;I;TRANSIT;12-9-2021 14:35:00;CRJ9;M;EBBR;ESSA;444;370;140;250;0;null;OBSERVED,CONTROLLED;0
12-9-2021 19:20:14;21520654;505;TRA75V;PHHSG;TRA;L;1101;I;REGIONAL;12-9-2021 14:35:00;B738;M;EHRD;LEPA;440;370;null;190;0;null;OBSERVED,CONTROLLED;0
12-9-2021 18:35:12;21520655;506;HBN1572;EIHBB;HBN;H;560;I;REGIONAL;12-9-2021 14:35:00;CRJX;M;LEBL;EHRD;437;360;160;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 14:50:16;21520656;507;PHOCA;null;null;S;null;V;TRANSIT;12-9-2021 14:35:57;ZZZZ;L;ZZZZ;ZZZZ;50;0;null;null;0;null;CANCELLED;0
12-9-2021 18:35:13;21520657;508;BEL2309;OOSSV;BEL;H;3654;I;TRANSIT;12-9-2021 14:37:00;A319;M;EBBR;ESSB;444;390;140;250;0;null;OBSERVED,CONTROLLED;0
12-9-2021 18:50:12;21520658;509;VLG876B;ECMYB;VLG;L;512;I;INBOUND;12-9-2021 14:38:00;A320;M;LIRF;EHAM;446;380;260;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 18:50:11;21520659;510;TRA22T;PHHZI;TRA;L;1091;I;OUTBOUND;12-9-2021 14:40:00;B738;M;EHAM;LEGE;445;370;null;260;0;LOCKED;OBSERVED,CONTROLLED;0
12-9-2021 18:35:11;21520660;511;PHRVK;null;null;C;null;V;TRANSIT;12-9-2021 14:41:11;ZZZZ;L;ZZZZ;ZZZZ;50;0;null;null;0;null;null;0
12-9-2021 16:35:12;21520661;512;PHRES;null;null;S;null;V;REGIONAL;12-9-2021 14:41:31;C172;L;EHRD;EHRD;90;0;null;null;0;null;CONTROLLED;0
12-9-2021 17:35:12;21520662;513;PHOCA;null;null;S;3379;V;TRANSIT;12-9-2021 14:41:53;ZZZZ;L;ZZZZ;ZZZZ;50;0;null;null;0;null;CONTROLLED;0
12-9-2021 18:50:12;21520663;514;LNELG;null;null;S;2166;I;REGIONAL;12-9-2021 14:42:39;SR22;L;LHBS;EHRD;159;50;80;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 17:05:12;21520664;515;ZXP03;PHPXC;ZXP;L;null;V;TERRAIN;12-9-2021 14:42:44;EC35;L;EHAM;EHAM;120;0;null;null;0;null;CONTROLLED;0
12-9-2021 18:50:13;21520665;516;EJU7962;OEIVF;EJU;L;2785;I;INBOUND;12-9-2021 14:45:01;A320;M;LEPA;EHAM;440;380;220;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 18:35:12;21520666;517;PHHLR;null;null;S;null;V;REGIONAL;12-9-2021 14:45:01;DR40;L;EHMZ;EHRD;105;0;null;null;0;null;CONTROLLED;0
12-9-2021 15:20:13;21520667;518;HHE61B;null;HHE;S;2289;I;TRANSIT;12-9-2021 14:47:47;null;null;null;null;0;null;null;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 19:05:13;21520668;519;KLM18X;PHEXB;KLM;H;2993;I;INBOUND;12-9-2021 14:48:01;E190;M;EKCH;EHAM;446;380;260;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 15:50:13;21520669;520;NCG01;null;NCG;S;2687;I;TRANSIT;12-9-2021 14:49:51;null;null;null;null;0;null;null;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 18:35:12;21520670;521;QTR605U;A7BFF;QTR;L;108;I;REGIONAL;12-9-2021 14:50:00;B77L;H;EHBK;OTHH;423;190;null;60;0;null;OBSERVED,CONTROLLED;0
12-9-2021 19:05:13;21520671;522;SXS1HA;TCSPE;SXS;S;1655;I;OUTBOUND;12-9-2021 14:50:00;B738;M;EHAM;LTBJ;445;390;null;250;0;LOCKED;OBSERVED,CONTROLLED;0
12-9-2021 19:20:15;21520672;523;TRA5823;PHHSA;TRA;L;512;I;OUTBOUND;12-9-2021 14:50:00;B738;M;EHAM;LIBD;445;390;null;250;0;LOCKED;OBSERVED,CONTROLLED;0
12-9-2021 19:20:14;21520673;524;WZZ1169;HALWY;WZZ;L;123;I;REGIONAL;12-9-2021 14:50:00;A320;M;EHEH;LQSA;371;230;null;160;0;null;OBSERVED,CONTROLLED;0
12-9-2021 16:05:14;21520674;525;LIFELN2;null;null;S;null;V;REGIONAL;12-9-2021 14:50:40;EC35;L;EHRD;EHRD;100;0;null;null;0;null;CONTROLLED;0
12-9-2021 18:20:12;21520675;526;OOGTI;null;null;S;null;V;REGIONAL;12-9-2021 14:52:33;DV20;L;EBKT;EHMZ;110;0;null;null;0;null;null;0
12-9-2021 18:05:15;21520676;527;OOSCA;null;null;S;null;V;REGIONAL;12-9-2021 14:52:34;CRUZ;L;EHMZ;EBBT;95;0;null;null;0;null;null;0
12-9-2021 16:35:15;21520677;528;GCIRU;null;null;S;null;V;REGIONAL;12-9-2021 14:52:36;SR20;L;EHMZ;EHLE;125;0;null;null;0;null;CONTROLLED;0
12-9-2021 19:05:12;21520678;529;KBD216;FHBDX;KBD;S;512;I;INBOUND;12-9-2021 14:53:00;E55P;M;LFMN;EHAM;430;400;220;null;0;LOCKED;OBSERVED,CONTROLLED;0
12-9-2021 18:05:14;21520679;530;PHRBC;null;null;S;null;V;TRANSIT;12-9-2021 14:54:46;EC20;L;ZZZZ;ZZZZ;115;0;null;null;0;null;null;0
